item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
신안군 - 계 - 농가수,Statistics,1896.0,1921.0,1814.0,1795.0,1930.0,1996.0,1834.0,1676.0,1661.0,1640.0
신안군 - 계 - 면적,Statistics,3211.0,3692.0,3835.8,3766.6,4226.89,4436.63,4024.1,3779.57,3541.35,3414.62
신안군 - 계 - 출하량,Statistics,7836.0,9970.0,8473.4,10426.3,9559.87,12446.13,23376.36,5916.39,8216.07,8058.45
신안군 - 무농약농산물 - 건수,Statistics,258.0,330.0,342.0,320.0,339.0,407.0,369.0,287.0,323.0,282.0
신안군 - 무농약농산물 - 농가수,Statistics,1810.0,1839.0,1616.0,1313.0,1048.0,845.0,583.0,349.0,399.0,371.0
신안군 - 무농약농산물 - 면적,Statistics,2997.0,3482.0,3313.7,2466.6,1837.22,1517.0,861.12,516.29,624.58,623.93
신안군 - 무농약농산물 - 출하량,Statistics,7335.0,9337.0,7158.7,6410.3,4554.41,4286.98,4181.32,708.45,1251.16,913.68
신안군 - 유기농산물 - 건수,Statistics,28.0,35.0,62.0,144.0,248.0,366.0,438.0,597.0,551.0,572.0
신안군 - 유기농산물 - 농가수,Statistics,86.0,82.0,198.0,482.0,882.0,1151.0,1251.0,1327.0,1262.0,1269.0
신안군 - 유기농산물 - 면적,Statistics,214.0,210.0,522.1,1300.0,2389.67,2919.63,3162.98,3263.27,2916.77,2790.69
신안군 - 유기농산물 - 출하량,Statistics,501.0,633.0,1314.7,4016.0,5005.46,8159.15,19195.03,5207.94,6964.91,7144.77
아산시 - 계 - 건수,Statistics,177.0,130.0,138.0,155.0,172.0,176.0,180.0,164.0,146.0,149.0
아산시 - 계 - 농가수,Statistics,717.0,595.0,502.0,621.0,605.0,597.0,561.0,509.0,530.0,493.0
아산시 - 계 - 면적,Statistics,768.0,551.0,454.6,605.1,595.47,576.88,503.67,478.47,507.38,495.39
아산시 - 계 - 출하량,Statistics,10578.0,6285.0,7914.4,8508.1,7661.9,6478.65,4394.72,5172.81,5345.51,4769.16
아산시 - 무농약농산물 - 건수,Statistics,91.0,78.0,83.0,87.0,105.0,106.0,106.0,96.0,86.0,87.0
아산시 - 무농약농산물 - 농가수,Statistics,139.0,141.0,157.0,175.0,175.0,170.0,157.0,134.0,163.0,136.0
아산시 - 무농약농산물 - 면적,Statistics,84.0,95.0,128.0,148.9,129.27,112.07,84.87,87.59,127.13,119.01
아산시 - 무농약농산물 - 출하량,Statistics,1610.0,2432.0,4537.9,4144.0,3442.4,2738.26,1237.11,1800.73,2132.22,1756.89
아산시 - 유기농산물 - 건수,Statistics,62.0,52.0,55.0,68.0,67.0,70.0,74.0,68.0,60.0,62.0
아산시 - 유기농산물 - 농가수,Statistics,464.0,454.0,345.0,446.0,430.0,427.0,404.0,375.0,367.0,357.0
아산시 - 유기농산물 - 면적,Statistics,481.0,456.0,326.6,456.2,466.2,464.81,418.8,390.88,380.25,376.38
아산시 - 유기농산물 - 출하량,Statistics,4251.0,3853.0,3376.5,4364.1,4219.5,3740.39,3157.61,3372.08,3213.29,3012.26
아산시 - 저농약농산물 - 건수,Statistics,24.0,,,,,,,,,
아산시 - 저농약농산물 - 농가수,Statistics,114.0,,,,,,,,,
아산시 - 저농약농산물 - 면적,Statistics,203.0,,,,,,,,,
아산시 - 저농약농산물 - 출하량,Statistics,4717.0,,,,,,,,,
안동시 - 계 - 건수,Statistics,90.0,94.0,104.0,90.0,95.0,102.0,91.0,81.0,96.0,101.0
안동시 - 계 - 농가수,Statistics,289.0,226.0,199.0,168.0,183.0,202.0,172.0,153.0,160.0,166.0
안동시 - 계 - 면적,Statistics,284.0,215.0,205.0,143.5,157.1,189.88,163.32,183.72,217.19,238.17
안동시 - 계 - 출하량,Statistics,3104.0,1378.0,1478.5,1910.5,1425.41,1317.0,1358.45,1121.04,1077.27,1069.85
안동시 - 무농약농산물 - 건수,Statistics,61.0,80.0,89.0,77.0,79.0,84.0,75.0,62.0,76.0,81.0
안동시 - 무농약농산물 - 농가수,Statistics,181.0,197.0,169.0,147.0,145.0,162.0,136.0,117.0,127.0,133.0
안동시 - 무농약농산물 - 면적,Statistics,144.0,159.0,149.3,105.3,103.99,139.72,113.5,136.08,176.39,194.67
안동시 - 무농약농산물 - 출하량,Statistics,1408.0,1094.0,1156.5,1703.9,1112.9,980.91,1016.71,827.26,776.44,796.1
안동시 - 유기농산물 - 건수,Statistics,14.0,14.0,15.0,13.0,16.0,18.0,16.0,19.0,20.0,20.0
안동시 - 유기농산물 - 농가수,Statistics,29.0,29.0,30.0,21.0,38.0,40.0,36.0,36.0,33.0,33.0
안동시 - 유기농산물 - 면적,Statistics,58.0,56.0,55.7,38.2,53.11,50.16,49.83,47.63,40.8,43.5
안동시 - 유기농산물 - 출하량,Statistics,348.0,284.0,322.0,206.6,312.51,336.09,341.74,293.78,300.83,273.75
안동시 - 저농약농산물 - 건수,Statistics,15.0,,,,,,,,,
안동시 - 저농약농산물 - 농가수,Statistics,79.0,,,,,,,,,
안동시 - 저농약농산물 - 면적,Statistics,82.0,,,,,,,,,
안동시 - 저농약농산물 - 출하량,Statistics,1348.0,,,,,,,,,
안산시 - 계 - 건수,Statistics,8.0,8.0,15.0,15.0,14.0,20.0,54.0,55.0,48.0,44.0
안산시 - 계 - 농가수,Statistics,37.0,8.0,15.0,15.0,14.0,20.0,59.0,65.0,53.0,51.0
안산시 - 계 - 면적,Statistics,20.0,3.0,4.8,5.4,4.84,5.12,43.47,51.11,45.93,34.25
안산시 - 계 - 출하량,Statistics,208.0,30.0,39.0,58.2,59.33,69.08,294.41,288.66,356.57,284.15
안산시 - 무농약농산물 - 건수,Statistics,5.0,8.0,14.0,15.0,13.0,19.0,54.0,54.0,47.0,43.0
안산시 - 무농약농산물 - 농가수,Statistics,5.0,8.0,14.0,15.0,13.0,19.0,59.0,64.0,52.0,50.0
안산시 - 무농약농산물 - 면적,Statistics,2.0,3.0,4.8,5.4,4.16,5.12,43.47,50.72,45.54,33.86
안산시 - 무농약농산물 - 출하량,Statistics,28.0,30.0,39.0,58.2,57.15,69.08,294.41,280.86,350.57,279.7
안산시 - 유기농산물 - 건수,Statistics,,,1.0,,1.0,1.0,,1.0,1.0,1.0
안산시 - 유기농산물 - 농가수,Statistics,,,1.0,,1.0,1.0,,1.0,1.0,1.0
안산시 - 유기농산물 - 면적,Statistics,,,,,0.68,,,0.39,0.39,0.39
안산시 - 유기농산물 - 출하량,Statistics,,,,,2.18,,,7.8,6.0,4.45
안산시 - 저농약농산물 - 건수,Statistics,3.0,,,,,,,,,
안산시 - 저농약농산물 - 농가수,Statistics,32.0,,,,,,,,,
안산시 - 저농약농산물 - 면적,Statistics,18.0,,,,,,,,,
안산시 - 저농약농산물 - 출하량,Statistics,180.0,,,,,,,,,
안성시 - 계 - 건수,Statistics,205.0,210.0,263.0,280.0,354.0,366.0,329.0,291.0,325.0,315.0
안성시 - 계 - 농가수,Statistics,548.0,427.0,520.0,533.0,512.0,504.0,449.0,404.0,353.0,339.0
안성시 - 계 - 면적,Statistics,470.0,330.0,421.6,403.8,436.65,434.54,439.68,366.75,370.5,394.24
안성시 - 계 - 출하량,Statistics,7622.0,6335.0,6504.6,6704.7,6426.46,7593.63,6189.96,7781.84,7995.41,9384.68
안성시 - 무농약농산물 - 건수,Statistics,152.0,190.0,243.0,256.0,328.0,326.0,281.0,240.0,269.0,268.0
안성시 - 무농약농산물 - 농가수,Statistics,313.0,347.0,452.0,479.0,462.0,441.0,372.0,323.0,288.0,284.0
안성시 - 무농약농산물 - 면적,Statistics,203.0,230.0,316.3,333.7,357.08,370.24,351.67,308.65,331.23,348.0
안성시 - 무농약농산물 - 출하량,Statistics,3368.0,5973.0,6189.8,6207.7,5277.9,6804.84,5804.27,7551.0,7866.19,8946.64
안성시 - 유기농산물 - 건수,Statistics,24.0,20.0,20.0,24.0,26.0,40.0,48.0,51.0,56.0,47.0
안성시 - 유기농산물 - 농가수,Statistics,122.0,80.0,68.0,54.0,50.0,63.0,77.0,81.0,65.0,55.0
안성시 - 유기농산물 - 면적,Statistics,108.0,100.0,105.3,70.1,79.57,64.29,88.02,58.1,39.27,46.24
안성시 - 유기농산물 - 출하량,Statistics,343.0,362.0,314.8,497.0,1148.56,788.79,385.68,230.84,129.22,438.04
안성시 - 저농약농산물 - 건수,Statistics,29.0,,,,,,,,,
안성시 - 저농약농산물 - 농가수,Statistics,113.0,,,,,,,,,
안성시 - 저농약농산물 - 면적,Statistics,159.0,,,,,,,,,
안성시 - 저농약농산물 - 출하량,Statistics,3911.0,,,,,,,,,
안양시 - 계 - 건수,Statistics,4.0,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0
안양시 - 계 - 농가수,Statistics,4.0,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0
안양시 - 계 - 면적,Statistics,,,0.6,0.6,0.58,0.58,0.58,,,0.0
안양시 - 계 - 출하량,Statistics,108.0,36.0,28.2,22.8,29.38,33.76,21.45,9.76,96.48,9.3
안양시 - 무농약농산물 - 건수,Statistics,4.0,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,2.0
안양시 - 무농약농산물 - 농가수,Statistics,4.0,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,2.0
안양시 - 무농약농산물 - 면적,Statistics,,,0.6,0.6,0.58,0.58,0.58,,,0.0
안양시 - 무농약농산물 - 출하량,Statistics,108.0,36.0,28.2,22.8,29.38,33.76,21.45,9.76,96.48,8.1
안양시 - 유기농산물 - 건수,Statistics,,,,,,,,,,1.0
안양시 - 유기농산물 - 농가수,Statistics,,,,,,,,,,1.0
안양시 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
안양시 - 유기농산물 - 출하량,Statistics,,,,,,,,,,1.2
양구군 - 계 - 건수,Statistics,119.0,150.0,146.0,125.0,117.0,124.0,126.0,119.0,98.0,78.0
양구군 - 계 - 농가수,Statistics,193.0,168.0,160.0,130.0,122.0,129.0,132.0,125.0,104.0,84.0
양구군 - 계 - 면적,Statistics,333.0,324.0,322.8,257.1,271.57,283.08,273.9,285.86,226.12,201.15
양구군 - 계 - 출하량,Statistics,3617.0,1947.0,1746.2,975.8,1460.04,1129.99,1472.58,1065.11,1032.96,1090.33
양구군 - 무농약농산물 - 건수,Statistics,79.0,96.0,100.0,85.0,76.0,76.0,76.0,66.0,50.0,34.0
양구군 - 무농약농산물 - 농가수,Statistics,115.0,100.0,104.0,85.0,76.0,76.0,76.0,66.0,50.0,34.0
양구군 - 무농약농산물 - 면적,Statistics,187.0,188.0,190.8,152.9,159.08,160.16,146.39,154.87,102.1,74.77
양구군 - 무농약농산물 - 출하량,Statistics,1345.0,1171.0,1093.8,435.6,762.45,560.13,673.63,422.45,477.87,445.88
양구군 - 유기농산물 - 건수,Statistics,39.0,54.0,46.0,40.0,41.0,48.0,50.0,53.0,48.0,44.0
양구군 - 유기농산물 - 농가수,Statistics,73.0,68.0,56.0,45.0,46.0,53.0,56.0,59.0,54.0,50.0
양구군 - 유기농산물 - 면적,Statistics,139.0,136.0,132.0,104.2,112.49,122.92,127.51,130.99,124.02,126.37
양구군 - 유기농산물 - 출하량,Statistics,2083.0,776.0,652.4,540.2,697.59,569.86,798.95,642.65,555.09,644.45
양구군 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
양구군 - 저농약농산물 - 농가수,Statistics,5.0,,,,,,,,,
양구군 - 저농약농산물 - 면적,Statistics,7.0,,,,,,,,,
양구군 - 저농약농산물 - 출하량,Statistics,189.0,,,,,,,,,
양산시 - 계 - 건수,Statistics,24.0,27.0,21.0,29.0,29.0,30.0,34.0,31.0,28.0,28.0
양산시 - 계 - 농가수,Statistics,40.0,41.0,21.0,29.0,29.0,30.0,34.0,31.0,28.0,28.0
양산시 - 계 - 면적,Statistics,31.0,26.0,13.4,20.5,29.72,28.35,31.18,31.02,18.88,27.29
양산시 - 계 - 출하량,Statistics,423.0,332.0,302.3,375.2,454.82,310.45,433.05,305.03,283.81,296.62
양산시 - 무농약농산물 - 건수,Statistics,20.0,24.0,19.0,26.0,26.0,28.0,32.0,27.0,25.0,25.0
양산시 - 무농약농산물 - 농가수,Statistics,36.0,38.0,19.0,26.0,26.0,28.0,32.0,27.0,25.0,25.0
양산시 - 무농약농산물 - 면적,Statistics,30.0,25.0,12.1,19.2,27.94,26.29,29.02,24.43,13.71,21.95
양산시 - 무농약농산물 - 출하량,Statistics,349.0,284.0,292.7,367.0,449.0,301.95,429.94,300.37,276.69,287.51
양산시 - 유기농산물 - 건수,Statistics,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
양산시 - 유기농산물 - 농가수,Statistics,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
양산시 - 유기농산물 - 면적,Statistics,1.0,1.0,1.3,1.3,1.78,2.07,2.16,6.59,5.17,5.34
양산시 - 유기농산물 - 출하량,Statistics,74.0,48.0,9.6,8.2,5.83,8.5,3.11,4.66,7.12,9.11
양산시 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
양산시 - 저농약농산물 - 농가수,Statistics,1.0,,,,,,,,,
양양군 - 계 - 건수,Statistics,36.0,43.0,51.0,56.0,75.0,92.0,85.0,71.0,57.0,59.0
양양군 - 계 - 농가수,Statistics,50.0,52.0,55.0,60.0,75.0,92.0,85.0,71.0,57.0,59.0
양양군 - 계 - 면적,Statistics,30.0,51.0,50.5,51.2,56.37,61.55,60.62,52.73,48.69,47.9
양양군 - 계 - 출하량,Statistics,122.0,219.0,253.1,243.5,210.73,200.51,273.66,240.8,193.14,202.43
양양군 - 무농약농산물 - 건수,Statistics,33.0,41.0,46.0,48.0,61.0,77.0,70.0,56.0,42.0,43.0
양양군 - 무농약농산물 - 농가수,Statistics,47.0,50.0,50.0,52.0,61.0,77.0,70.0,56.0,42.0,43.0
양양군 - 무농약농산물 - 면적,Statistics,26.0,49.0,48.5,48.4,51.87,54.7,51.11,41.86,37.49,34.5
양양군 - 무농약농산물 - 출하량,Statistics,112.0,218.0,246.0,231.5,180.79,150.32,235.65,215.06,158.51,168.44
양양군 - 유기농산물 - 건수,Statistics,3.0,2.0,5.0,8.0,14.0,15.0,15.0,15.0,15.0,16.0
양양군 - 유기농산물 - 농가수,Statistics,3.0,2.0,5.0,8.0,14.0,15.0,15.0,15.0,15.0,16.0
양양군 - 유기농산물 - 면적,Statistics,4.0,2.0,2.0,2.8,4.5,6.85,9.51,10.87,11.2,13.4
양양군 - 유기농산물 - 출하량,Statistics,10.0,1.0,7.1,12.0,29.93,50.19,38.02,25.74,34.63,33.99
양주시 - 계 - 건수,Statistics,24.0,28.0,25.0,28.0,29.0,29.0,31.0,35.0,34.0,39.0
양주시 - 계 - 농가수,Statistics,42.0,43.0,38.0,44.0,41.0,42.0,43.0,45.0,43.0,48.0
양주시 - 계 - 면적,Statistics,26.0,29.0,30.6,34.3,32.54,35.08,35.84,35.22,38.97,46.1
양주시 - 계 - 출하량,Statistics,743.0,928.0,581.3,661.5,705.95,748.31,627.22,788.64,741.69,797.4
양주시 - 무농약농산물 - 건수,Statistics,18.0,21.0,19.0,23.0,24.0,25.0,27.0,31.0,30.0,33.0
양주시 - 무농약농산물 - 농가수,Statistics,33.0,36.0,32.0,39.0,36.0,38.0,39.0,41.0,39.0,42.0
양주시 - 무농약농산물 - 면적,Statistics,17.0,21.0,24.8,28.8,27.48,31.16,31.5,30.89,34.64,38.3
양주시 - 무농약농산물 - 출하량,Statistics,352.0,304.0,300.8,395.2,541.75,567.31,451.95,580.8,606.71,549.45
양주시 - 유기농산물 - 건수,Statistics,5.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0
양주시 - 유기농산물 - 농가수,Statistics,5.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0
양주시 - 유기농산물 - 면적,Statistics,6.0,8.0,5.8,5.5,5.06,3.92,4.34,4.33,4.33,7.81
양주시 - 유기농산물 - 출하량,Statistics,391.0,624.0,280.5,266.3,164.2,181.0,175.26,207.84,134.98,247.94
양주시 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
양주시 - 저농약농산물 - 농가수,Statistics,4.0,,,,,,,,,
양주시 - 저농약농산물 - 면적,Statistics,3.0,,,,,,,,,
양천구 - 계 - 건수,Statistics,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
양천구 - 계 - 농가수,Statistics,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
양천구 - 계 - 면적,Statistics,,,,,0.01,0.01,0.01,0.01,0.01,0.01
양천구 - 계 - 출하량,Statistics,,103.0,98.9,71.0,65.96,77.0,59.1,60.0,59.16,70.5
양천구 - 무농약농산물 - 건수,Statistics,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
양천구 - 무농약농산물 - 농가수,Statistics,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
양천구 - 무농약농산물 - 면적,Statistics,,,,,0.01,0.01,0.01,0.01,0.01,0.01
양천구 - 무농약농산물 - 출하량,Statistics,,103.0,98.9,71.0,65.96,77.0,59.1,60.0,59.16,70.5
양천구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
양천구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
양천구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
양천구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
양평군 - 계 - 건수,Statistics,1280.0,1298.0,1361.0,1360.0,1311.0,1315.0,1266.0,1201.0,1174.0,1195.0
양평군 - 계 - 농가수,Statistics,1413.0,1337.0,1388.0,1388.0,1342.0,1345.0,1289.0,1224.0,1196.0,1219.0
양평군 - 계 - 면적,Statistics,1248.0,1185.0,1222.2,1239.5,1230.38,1245.15,1191.93,1137.0,1129.23,1134.59
양평군 - 계 - 출하량,Statistics,16397.0,16203.0,14995.8,13412.1,17401.7,15909.07,16431.91,13098.05,13384.58,13090.87
양평군 - 무농약농산물 - 건수,Statistics,929.0,922.0,972.0,973.0,923.0,916.0,861.0,792.0,773.0,783.0
양평군 - 무농약농산물 - 농가수,Statistics,986.0,922.0,972.0,973.0,923.0,916.0,861.0,792.0,773.0,783.0
양평군 - 무농약농산물 - 면적,Statistics,694.0,686.0,717.2,709.1,672.4,683.72,640.92,596.04,617.33,635.61
양평군 - 무농약농산물 - 출하량,Statistics,14251.0,14263.0,12063.7,11351.5,15517.21,14193.69,14453.13,11783.72,12023.53,11761.48
양평군 - 유기농산물 - 건수,Statistics,319.0,376.0,389.0,387.0,388.0,399.0,405.0,409.0,401.0,412.0
양평군 - 유기농산물 - 농가수,Statistics,392.0,415.0,416.0,415.0,419.0,429.0,428.0,432.0,423.0,436.0
양평군 - 유기농산물 - 면적,Statistics,528.0,499.0,505.0,530.4,557.97,561.43,551.0,540.96,511.9,498.99
양평군 - 유기농산물 - 출하량,Statistics,1957.0,1940.0,2932.1,2060.6,1884.49,1715.39,1978.78,1314.33,1361.06,1329.39
양평군 - 저농약농산물 - 건수,Statistics,32.0,,,,,,,,,
양평군 - 저농약농산물 - 농가수,Statistics,35.0,,,,,,,,,
양평군 - 저농약농산물 - 면적,Statistics,26.0,,,,,,,,,
양평군 - 저농약농산물 - 출하량,Statistics,189.0,,,,,,,,,
여수시 - 계 - 건수,Statistics,146.0,152.0,176.0,190.0,212.0,209.0,207.0,198.0,191.0,194.0
여수시 - 계 - 농가수,Statistics,1425.0,1293.0,1279.0,1096.0,1033.0,995.0,912.0,861.0,827.0,804.0
여수시 - 계 - 면적,Statistics,699.0,689.0,663.8,584.4,565.12,526.81,470.21,431.97,421.7,418.93
여수시 - 계 - 출하량,Statistics,2660.0,3039.0,3516.2,2400.3,1956.67,1205.46,1958.72,1315.89,1467.11,1517.66
여수시 - 무농약농산물 - 건수,Statistics,135.0,142.0,162.0,167.0,176.0,165.0,155.0,145.0,144.0,147.0
여수시 - 무농약농산물 - 농가수,Statistics,1414.0,1244.0,1222.0,967.0,781.0,591.0,371.0,330.0,310.0,296.0
여수시 - 무농약농산물 - 면적,Statistics,691.0,668.0,627.0,503.1,369.14,216.78,118.77,108.34,111.12,109.23
여수시 - 무농약농산물 - 출하량,Statistics,2627.0,2954.0,3353.6,2205.6,1419.2,569.78,866.98,548.11,565.89,658.46
여수시 - 유기농산물 - 건수,Statistics,7.0,10.0,14.0,23.0,36.0,44.0,52.0,53.0,47.0,47.0
여수시 - 유기농산물 - 농가수,Statistics,7.0,49.0,57.0,129.0,252.0,404.0,541.0,531.0,517.0,508.0
여수시 - 유기농산물 - 면적,Statistics,7.0,21.0,36.8,81.3,195.98,310.02,351.45,323.63,310.58,309.7
여수시 - 유기농산물 - 출하량,Statistics,33.0,85.0,162.6,194.7,537.46,635.68,1091.75,767.78,901.22,859.19
여수시 - 저농약농산물 - 건수,Statistics,4.0,,,,,,,,,
여수시 - 저농약농산물 - 농가수,Statistics,4.0,,,,,,,,,
여수시 - 저농약농산물 - 면적,Statistics,1.0,,,,,,,,,
여주시 - 계 - 건수,Statistics,241.0,249.0,258.0,264.0,261.0,243.0,235.0,218.0,218.0,218.0
여주시 - 계 - 농가수,Statistics,281.0,276.0,273.0,278.0,270.0,249.0,240.0,222.0,218.0,218.0
여주시 - 계 - 면적,Statistics,389.0,398.0,412.3,415.0,405.06,398.41,366.86,328.66,345.94,356.65
여주시 - 계 - 출하량,Statistics,11342.0,14861.0,15390.1,15327.8,11938.13,10289.87,9937.58,9873.49,9386.79,10388.23
여주시 - 무농약농산물 - 건수,Statistics,168.0,174.0,184.0,195.0,191.0,172.0,168.0,159.0,167.0,167.0
여주시 - 무농약농산물 - 농가수,Statistics,179.0,185.0,189.0,200.0,194.0,176.0,173.0,163.0,167.0,167.0
여주시 - 무농약농산물 - 면적,Statistics,247.0,274.0,292.5,305.3,301.7,291.35,261.52,223.1,245.38,259.03
여주시 - 무농약농산물 - 출하량,Statistics,9951.0,13728.0,14331.7,14071.8,10934.69,9454.2,9050.05,9034.55,8411.69,9543.9
여주시 - 유기농산물 - 건수,Statistics,69.0,75.0,74.0,69.0,70.0,71.0,67.0,59.0,51.0,51.0
여주시 - 유기농산물 - 농가수,Statistics,91.0,91.0,84.0,78.0,76.0,73.0,67.0,59.0,51.0,51.0
여주시 - 유기농산물 - 면적,Statistics,124.0,124.0,119.8,109.7,103.37,107.06,105.34,105.56,100.55,97.62
여주시 - 유기농산물 - 출하량,Statistics,1173.0,1133.0,1058.4,1256.0,1003.43,835.66,887.53,838.94,975.1,844.34
여주시 - 저농약농산물 - 건수,Statistics,4.0,,,,,,,,,
여주시 - 저농약농산물 - 농가수,Statistics,11.0,,,,,,,,,
여주시 - 저농약농산물 - 면적,Statistics,18.0,,,,,,,,,
여주시 - 저농약농산물 - 출하량,Statistics,218.0,,,,,,,,,
연수구 - 계 - 건수,Statistics,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
연수구 - 계 - 농가수,Statistics,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
연수구 - 계 - 면적,Statistics,,,,,,,,,,0.0
연수구 - 계 - 출하량,Statistics,,,,,2.78,1.85,0.65,0.5,0.5,0.51
연수구 - 무농약농산물 - 건수,Statistics,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
연수구 - 무농약농산물 - 농가수,Statistics,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
연수구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
연수구 - 무농약농산물 - 출하량,Statistics,,,,,2.78,1.85,0.65,0.5,0.5,0.51
연수구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
연수구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
연수구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
연수구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
연제구 - 계 - 건수,Statistics,1.0,2.0,1.0,,,3.0,5.0,4.0,2.0,2.0
연제구 - 계 - 농가수,Statistics,1.0,2.0,1.0,,,3.0,5.0,4.0,2.0,2.0
연제구 - 계 - 면적,Statistics,,,,,,0.02,0.03,0.02,0.01,0.01
연제구 - 계 - 출하량,Statistics,,1.0,2.5,,,2.8,26.51,12.19,4.9,3.08
연제구 - 무농약농산물 - 건수,Statistics,1.0,2.0,1.0,,,2.0,4.0,3.0,2.0,2.0
연제구 - 무농약농산물 - 농가수,Statistics,1.0,2.0,1.0,,,2.0,4.0,3.0,2.0,2.0
연제구 - 무농약농산물 - 면적,Statistics,,,,,,0.02,0.03,0.02,0.01,0.01
연제구 - 무농약농산물 - 출하량,Statistics,,1.0,2.5,,,2.5,25.51,11.19,4.9,3.08
연제구 - 유기농산물 - 건수,Statistics,,,,,,1.0,1.0,1.0,,0.0
연제구 - 유기농산물 - 농가수,Statistics,,,,,,1.0,1.0,1.0,,0.0
연제구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
연제구 - 유기농산물 - 출하량,Statistics,,,,,,0.3,1.0,1.0,,0.0
연천군 - 계 - 건수,Statistics,56.0,74.0,93.0,138.0,165.0,167.0,148.0,160.0,82.0,87.0
연천군 - 계 - 농가수,Statistics,108.0,108.0,128.0,155.0,178.0,179.0,160.0,171.0,171.0,178.0
연천군 - 계 - 면적,Statistics,183.0,188.0,218.1,292.3,300.92,304.64,281.89,302.22,307.56,322.99
연천군 - 계 - 출하량,Statistics,1023.0,705.0,1089.8,1394.9,1428.11,1685.72,1573.15,1210.09,1342.17,1339.43
연천군 - 무농약농산물 - 건수,Statistics,39.0,62.0,80.0,125.0,155.0,156.0,138.0,149.0,69.0,72.0
연천군 - 무농약농산물 - 농가수,Statistics,91.0,96.0,115.0,142.0,168.0,168.0,150.0,160.0,158.0,163.0
연천군 - 무농약농산물 - 면적,Statistics,126.0,135.0,171.0,250.9,264.6,274.06,257.21,276.28,280.53,297.17
연천군 - 무농약농산물 - 출하량,Statistics,773.0,653.0,1031.8,1328.0,1375.16,1623.9,1531.44,1176.68,1301.94,1321.43
