item,category,2021,2022,2023
포항시 - 전산업 사업체수(B),Statistics,59457.0,59948.0,60730.0
하남시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.6,2.7
하남시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,826.0,906.0,950.0
하남시 - 전산업 사업체수(B),Statistics,32386.0,34456.0,35781.0
하동군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,2.8,2.8
하동군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,176.0,176.0,180.0
하동군 - 전산업 사업체수(B),Statistics,6270.0,6345.0,6536.0
함안군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.0,2.1,2.2
함안군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,226.0,240.0,245.0
함안군 - 전산업 사업체수(B),Statistics,11263.0,11447.0,11344.0
함양군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.0,3.0,3.0
함양군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,143.0,151.0,155.0
함양군 - 전산업 사업체수(B),Statistics,4838.0,4981.0,5185.0
함평군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.6,3.5,3.3
함평군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,145.0,150.0,149.0
함평군 - 전산업 사업체수(B),Statistics,4083.0,4269.0,4502.0
합천군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,2.9,2.8
합천군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,154.0,160.0,162.0
합천군 - 전산업 사업체수(B),Statistics,5471.0,5573.0,5729.0
해남군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.9,2.8
해남군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,248.0,256.0,261.0
해남군 - 전산업 사업체수(B),Statistics,9246.0,8971.0,9423.0
해운대구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,3.0,3.0
해운대구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1148.0,1203.0,1208.0
해운대구 - 전산업 사업체수(B),Statistics,40946.0,40564.0,40668.0
홍성군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.8,2.8
홍성군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,337.0,358.0,367.0
홍성군 - 전산업 사업체수(B),Statistics,12388.0,12756.0,13162.0
홍천군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.3,2.3,2.2
홍천군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,214.0,223.0,221.0
홍천군 - 전산업 사업체수(B),Statistics,9423.0,9661.0,9905.0
화성시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.0,2.0,2.0
화성시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,2252.0,2367.0,2457.0
화성시 - 전산업 사업체수(B),Statistics,109971.0,116455.0,121189.0
화순군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.3,3.3,3.3
화순군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,250.0,265.0,270.0
화순군 - 전산업 사업체수(B),Statistics,7649.0,8008.0,8226.0
화천군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.6,2.5
화천군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,82.0,84.0,82.0
화천군 - 전산업 사업체수(B),Statistics,3172.0,3183.0,3259.0
횡성군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.5,2.3
횡성군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,151.0,152.0,146.0
횡성군 - 전산업 사업체수(B),Statistics,5813.0,6066.0,6322.0
