item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
충청북도 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.3,4.1,8.0,9.8,14.3,17.2,20.2,21.5,22.5,22.7,23.1,23.5,24.5,24.9,25.4,25.7,25.0,26.0,26.5
충청북도 - 주민등록인구＜br＞(B),Statistics,1488945.0,1488803.0,1494559.0,1506608.0,1519587.0,1527478.0,1549528.0,1562903.0,1565628.0,1572732.0,1578933.0,1583952.0,1591625.0,1594432.0,1599252.0,1600007.0,1600837.0,1597427.0,1595058.0
칠곡군 - 사회복지시설수＜br＞(A),Statistics,5.0,8.0,8.0,7.0,9.0,13.0,19.0,18.0,23.0,27.0,28.0,30.0,31.0,29.0,28.0,29.0,30.0,13.0,32.0
칠곡군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.7,7.4,7.2,6.1,7.7,11.1,16.0,15.1,19.2,22.3,22.9,24.4,25.2,24.0,23.6,24.8,26.1,11.4,28.4
칠곡군 - 주민등록인구＜br＞(B),Statistics,106475.0,107750.0,111390.0,113851.0,116472.0,117288.0,119087.0,118838.0,119786.0,121182.0,122058.0,122829.0,123199.0,120864.0,118828.0,117047.0,114758.0,113822.0,112487.0
태백시 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
태백시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.9,3.8,3.9,3.9,5.9,5.9,5.9,6.0,6.1,8.2,8.3,8.4,8.5,8.7,8.9,9.1,9.4,9.8,10.1
태백시 - 주민등록인구＜br＞(B),Statistics,53264.0,52463.0,51593.0,51490.0,51028.0,50424.0,50864.0,50176.0,49493.0,48794.0,48258.0,47501.0,47070.0,45888.0,44858.0,43866.0,42719.0,40844.0,39428.0
태안군 - 사회복지시설수＜br＞(A),Statistics,1.0,1.0,1.0,2.0,3.0,6.0,15.0,14.0,17.0,16.0,15.0,17.0,17.0,16.0,15.0,16.0,15.0,15.0,15.0
태안군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.6,1.6,1.6,3.2,4.7,9.5,23.7,22.3,27.2,25.6,24.0,26.8,26.6,25.0,23.7,25.5,24.1,24.4,24.5
태안군 - 주민등록인구＜br＞(B),Statistics,63764.0,63794.0,63754.0,63042.0,63401.0,63095.0,63247.0,62747.0,62548.0,62416.0,62574.0,63484.0,63900.0,63932.0,63238.0,62743.0,62214.0,61526.0,61335.0
통영시 - 사회복지시설수＜br＞(A),Statistics,4.0,4.0,6.0,6.0,8.0,13.0,14.0,12.0,8.0,14.0,14.0,13.0,12.0,16.0,20.0,24.0,24.0,23.0,23.0
통영시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.0,3.0,4.5,4.5,5.9,9.5,10.0,8.6,5.7,10.0,10.0,9.3,8.7,11.8,15.0,18.3,18.7,18.3,18.7
통영시 - 주민등록인구＜br＞(B),Statistics,132959.0,132795.0,133127.0,134431.0,136275.0,137415.0,140297.0,140195.0,139347.0,139719.0,139439.0,139168.0,138160.0,135833.0,133720.0,131404.0,128293.0,125383.0,122681.0
파주시 - 사회복지시설수＜br＞(A),Statistics,6.0,11.0,21.0,25.0,38.0,42.0,62.0,61.0,67.0,58.0,74.0,82.0,102.0,110.0,111.0,124.0,133.0,140.0,148.0
파주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.4,4.2,7.2,8.2,12.2,13.0,17.4,16.1,17.0,14.4,18.0,19.4,23.7,25.1,24.6,27.3,28.6,29.0,29.9
파주시 - 주민등록인구＜br＞(B),Statistics,246323.0,261770.0,292752.0,303831.0,311164.0,323011.0,355632.0,378790.0,394201.0,401718.0,411348.0,423321.0,430781.0,437848.0,451848.0,454040.0,465617.0,483245.0,495315.0
평창군 - 사회복지시설수＜br＞(A),Statistics,,2.0,2.0,3.0,7.0,7.0,7.0,9.0,12.0,14.0,13.0,12.0,11.0,10.0,10.0,10.0,9.0,10.0,10.0
평창군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,4.4,4.5,6.8,16.0,16.0,16.0,20.7,27.5,32.1,29.8,27.6,25.4,23.2,23.5,23.7,21.6,24.4,24.4
평창군 - 주민등록인구＜br＞(B),Statistics,45311.0,45033.0,44332.0,44003.0,43706.0,43634.0,43622.0,43577.0,43627.0,43666.0,43660.0,43500.0,43318.0,43092.0,42610.0,42106.0,41681.0,40996.0,40990.0
평택시 - 사회복지시설수＜br＞(A),Statistics,11.0,11.0,16.0,20.0,20.0,24.0,28.0,29.0,29.0,28.0,38.0,38.0,48.0,50.0,51.0,56.0,61.0,65.0,71.0
평택시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.0,2.9,4.0,5.0,4.9,5.9,6.7,6.8,6.7,6.3,8.5,8.3,10.2,10.4,10.3,10.9,11.4,11.5,12.3
평택시 - 주민등록인구＜br＞(B),Statistics,370653.0,383976.0,396765.0,402458.0,406721.0,410042.0,419457.0,426886.0,434305.0,442034.0,449555.0,460532.0,470832.0,481530.0,495642.0,513027.0,537307.0,564288.0,578529.0
포천시 - 사회복지시설수＜br＞(A),Statistics,10.0,18.0,21.0,28.0,34.0,37.0,46.0,48.0,56.0,62.0,68.0,68.0,88.0,88.0,86.0,89.0,89.0,92.0,97.0
포천시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.7,11.6,13.4,17.7,21.2,23.3,29.0,30.4,35.5,39.6,43.6,43.8,56.9,57.5,57.1,60.0,60.4,61.8,66.1
포천시 - 주민등록인구＜br＞(B),Statistics,150364.0,155242.0,157269.0,158156.0,160176.0,158931.0,158658.0,157967.0,157559.0,156603.0,155798.0,155192.0,154763.0,152925.0,150676.0,148379.0,147274.0,148939.0,146701.0
포항시 - 사회복지시설수＜br＞(A),Statistics,9.0,9.0,12.0,18.0,25.0,22.0,28.0,29.0,31.0,32.0,37.0,42.0,42.0,43.0,41.0,42.0,47.0,50.0,62.0
포항시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.8,1.8,2.4,3.6,4.9,4.3,5.4,5.6,6.0,6.2,7.1,8.1,8.1,8.4,8.0,8.3,9.3,9.9,12.5
포항시 - 주민등록인구＜br＞(B),Statistics,507129.0,507052.0,505008.0,505555.0,508119.0,509475.0,514755.0,517088.0,518913.0,519467.0,519368.0,519584.0,516775.0,513832.0,510013.0,507025.0,502916.0,503852.0,496650.0
하남시 - 사회복지시설수＜br＞(A),Statistics,3.0,3.0,3.0,4.0,6.0,16.0,20.0,20.0,20.0,22.0,24.0,26.0,31.0,31.0,30.0,23.0,26.0,26.0,27.0
하남시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.3,2.3,2.2,2.9,4.2,10.8,13.3,13.5,13.7,15.2,16.1,15.6,14.7,13.3,11.8,8.4,8.9,8.1,8.3
하남시 - 주민등록인구＜br＞(B),Statistics,129903.0,132850.0,134824.0,137131.0,143638.0,148566.0,150479.0,148397.0,146269.0,145096.0,148896.0,166713.0,211101.0,232487.0,254415.0,272455.0,293452.0,320087.0,326059.0
하동군 - 사회복지시설수＜br＞(A),Statistics,1.0,1.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,10.0,11.0,10.0,9.0
하동군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.8,1.9,5.7,7.2,9.3,11.5,13.6,13.0,15.7,15.9,14.2,13.9,14.1,16.4,16.8,21.5,24.6,23.0,21.2
하동군 - 주민등록인구＜br＞(B),Statistics,54881.0,53131.0,52898.0,55526.0,53515.0,52010.0,51509.0,53975.0,50806.0,50177.0,49223.0,50259.0,49622.0,48831.0,47533.0,46574.0,44785.0,43449.0,42465.0
함안군 - 사회복지시설수＜br＞(A),Statistics,,1.0,1.0,3.0,8.0,9.0,12.0,13.0,14.0,14.0,17.0,16.0,15.0,15.0,18.0,17.0,18.0,19.0,19.0
함안군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,1.6,1.6,4.6,12.1,13.5,17.9,19.4,20.8,20.7,24.7,23.1,21.8,22.0,26.9,25.9,28.0,30.4,30.9
함안군 - 주민등록인구＜br＞(B),Statistics,62081.0,61376.0,63460.0,64865.0,66050.0,66582.0,67207.0,66971.0,67425.0,67667.0,68741.0,69156.0,68937.0,68207.0,67025.0,65700.0,64182.0,62547.0,61456.0
함양군 - 사회복지시설수＜br＞(A),Statistics,3.0,3.0,5.0,7.0,7.0,8.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,12.0,12.0,12.0
함양군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,7.2,7.2,12.1,17.2,17.3,19.7,24.3,24.3,24.6,27.0,27.1,27.3,27.3,24.9,27.5,27.8,30.7,31.3,31.8
함양군 - 주민등록인구＜br＞(B),Statistics,41922.0,41535.0,41162.0,40637.0,40447.0,40626.0,41197.0,41081.0,40714.0,40692.0,40584.0,40339.0,40241.0,40175.0,40044.0,39637.0,39080.0,38310.0,37708.0
함평군 - 사회복지시설수＜br＞(A),Statistics,4.0,5.0,4.0,4.0,10.0,11.0,14.0,12.0,14.0,15.0,13.0,14.0,14.0,14.0,14.0,1.0,15.0,15.0,17.0
함평군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,9.9,12.4,10.4,10.5,26.7,29.7,38.1,33.2,39.1,42.1,37.0,40.1,40.7,40.8,41.9,3.0,46.8,48.0,55.2
함평군 - 주민등록인구＜br＞(B),Statistics,40205.0,40189.0,38647.0,37998.0,37432.0,37089.0,36702.0,36134.0,35780.0,35610.0,35090.0,34876.0,34397.0,34328.0,33420.0,32861.0,32050.0,31274.0,30784.0
합천군 - 사회복지시설수＜br＞(A),Statistics,3.0,4.0,3.0,6.0,8.0,8.0,9.0,12.0,12.0,12.0,13.0,11.0,11.0,11.0,9.0,8.0,8.0,8.0,8.0
합천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.2,6.9,5.4,10.8,14.4,15.1,17.6,23.7,23.9,23.9,25.8,22.4,22.9,23.4,19.6,17.7,18.2,18.6,19.0
합천군 - 주민등록인구＜br＞(B),Statistics,57909.0,58162.0,55104.0,55450.0,55677.0,52973.0,51092.0,50608.0,50279.0,50290.0,50457.0,49145.0,48026.0,47000.0,45916.0,45204.0,44006.0,42935.0,42142.0
해남군 - 사회복지시설수＜br＞(A),Statistics,6.0,6.0,9.0,9.0,9.0,9.0,14.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,20.0,22.0,20.0,19.0,24.0
해남군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.8,7.0,10.7,10.9,11.1,11.1,17.6,23.0,23.0,23.2,23.4,22.3,24.0,24.5,27.8,31.3,29.1,28.3,36.5
해남군 - 주민등록인구＜br＞(B),Statistics,87736.0,86238.0,84338.0,82529.0,81043.0,81148.0,79579.0,78346.0,78150.0,77684.0,76981.0,76194.0,75121.0,73604.0,71901.0,70354.0,68806.0,67166.0,65831.0
해운대구 - 사회복지시설수＜br＞(A),Statistics,9.0,9.0,9.0,9.0,12.0,13.0,23.0,23.0,30.0,22.0,19.0,19.0,17.0,19.0,19.0,20.0,18.0,19.0,19.0
해운대구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.2,2.2,2.1,2.1,2.8,3.1,5.4,5.4,7.0,5.2,4.5,4.5,4.0,4.6,4.6,4.9,4.5,4.8,4.9
해운대구 - 주민등록인구＜br＞(B),Statistics,403432.0,404599.0,418875.0,423816.0,424455.0,424974.0,426729.0,425618.0,428188.0,425536.0,423531.0,422818.0,419853.0,412039.0,409347.0,406102.0,402169.0,396438.0,386785.0
홍성군 - 사회복지시설수＜br＞(A),Statistics,4.0,2.0,8.0,8.0,8.0,11.0,8.0,13.0,14.0,15.0,17.0,18.0,18.0,18.0,19.0,19.0,16.0,15.0,16.0
홍성군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.4,2.2,8.9,9.0,9.1,12.6,9.1,14.8,15.8,16.7,18.5,19.0,18.0,17.7,18.8,18.9,16.0,15.1,16.3
홍성군 - 주민등록인구＜br＞(B),Statistics,91223.0,90931.0,89555.0,88685.0,88176.0,87631.0,88078.0,88108.0,88415.0,89704.0,91866.0,94553.0,99971.0,101570.0,101082.0,100423.0,100102.0,99324.0,98068.0
홍천군 - 사회복지시설수＜br＞(A),Statistics,3.0,8.0,14.0,16.0,19.0,28.0,32.0,35.0,35.0,36.0,35.0,36.0,36.0,35.0,34.0,33.0,32.0,31.0,31.0
홍천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.2,11.3,20.0,22.8,27.0,40.2,45.8,50.1,50.2,51.0,49.7,51.2,51.4,49.8,48.6,47.7,46.2,45.3,45.6
홍천군 - 주민등록인구＜br＞(B),Statistics,71907.0,70811.0,70037.0,70142.0,70360.0,69606.0,69893.0,69899.0,69727.0,70638.0,70451.0,70336.0,70076.0,70340.0,69949.0,69150.0,69242.0,68365.0,67977.0
화성시 - 사회복지시설수＜br＞(A),Statistics,6.0,13.0,27.0,37.0,45.0,56.0,66.0,77.0,82.0,74.0,79.0,75.0,95.0,97.0,99.0,113.0,110.0,124.0,132.0
화성시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.2,4.4,8.7,9.9,10.0,11.4,13.0,14.9,15.6,14.0,14.6,12.6,14.8,14.0,13.0,13.9,12.9,14.0,14.5
화성시 - 주민등록인구＜br＞(B),Statistics,271563.0,296530.0,310171.0,371972.0,449354.0,491528.0,505838.0,516765.0,525490.0,530251.0,540862.0,596525.0,640890.0,691086.0,758722.0,815396.0,855248.0,887015.0,910814.0
화순군 - 사회복지시설수＜br＞(A),Statistics,3.0,4.0,3.0,3.0,8.0,9.0,13.0,15.0,15.0,13.0,15.0,17.0,16.0,16.0,16.0,15.0,16.0,16.0,21.0
화순군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.0,5.4,4.1,4.2,11.4,12.9,18.7,21.7,21.9,19.2,22.5,25.8,24.5,24.7,25.0,23.9,25.6,25.5,33.9
화순군 - 주민등록인구＜br＞(B),Statistics,75023.0,73673.0,72615.0,71551.0,70327.0,69675.0,69368.0,68985.0,68378.0,67829.0,66772.0,65848.0,65303.0,64680.0,63933.0,62737.0,62522.0,62624.0,62024.0
화천군 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,8.0,11.0,10.0,9.0,11.0,10.0,10.0,10.0,9.0,9.0
화천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.1,8.4,12.9,13.1,16.6,20.6,16.4,20.0,20.0,31.9,40.5,37.0,34.3,42.3,39.9,40.1,40.2,37.2,38.5
화천군 - 주민등록인구＜br＞(B),Statistics,24267.0,23732.0,23317.0,22944.0,24110.0,24216.0,24364.0,24945.0,25020.0,25079.0,27143.0,27020.0,26264.0,26022.0,25084.0,24917.0,24857.0,24195.0,23388.0
횡성군 - 사회복지시설수＜br＞(A),Statistics,,2.0,7.0,9.0,10.0,19.0,18.0,21.0,23.0,23.0,23.0,22.0,24.0,25.0,25.0,26.0,26.0,24.0,21.0
횡성군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,4.6,16.3,20.8,23.0,43.1,40.7,47.3,51.6,51.2,50.7,48.1,52.2,54.0,53.5,55.8,55.9,51.6,45.1
횡성군 - 주민등록인구＜br＞(B),Statistics,44297.0,43678.0,42982.0,43176.0,43413.0,44121.0,44254.0,44360.0,44615.0,44937.0,45373.0,45777.0,45991.0,46281.0,46726.0,46575.0,46472.0,46481.0,46532.0
