item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
서산시 - 채소·산나물,Statistics,3368.0,3412.0,3364.0,3346.0,2102.0,3356.0,2748.0,3312.0,1895.0,1863.0,2859.0,2850.0,1777.0,3159.0
서산시 - 축산,Statistics,361.0,434.0,366.0,443.0,403.0,453.0,230.0,312.0,257.0,311.0,409.0,312.0,362.0,370.0
서울시부 - 계,Statistics,3541.0,3114.0,2826.0,2751.0,3911.0,3550.0,3410.0,3130.0,2851.0,8418.0,7031.0,6318.0,5785.0,5084.0
서울시부 - 과수,Statistics,319.0,306.0,203.0,210.0,576.0,458.0,466.0,451.0,587.0,1335.0,1200.0,1476.0,1134.0,1125.0
서울시부 - 기타작물,Statistics,355.0,314.0,354.0,415.0,466.0,287.0,204.0,505.0,262.0,1214.0,611.0,1023.0,751.0,574.0
서울시부 - 논벼,Statistics,792.0,670.0,670.0,602.0,905.0,887.0,805.0,676.0,607.0,2017.0,1919.0,1581.0,1523.0,1133.0
서울시부 - 식량작물,Statistics,561.0,312.0,245.0,217.0,1166.0,638.0,963.0,797.0,474.0,2538.0,2059.0,1251.0,1638.0,1434.0
서울시부 - 채소·산나물,Statistics,1493.0,1491.0,1341.0,1301.0,733.0,1236.0,927.0,656.0,876.0,1216.0,1242.0,987.0,722.0,820.0
서울시부 - 축산,Statistics,20.0,20.0,13.0,7.0,65.0,44.0,44.0,44.0,44.0,98.0,0.0,0.0,17.0,0.0
서울특별시 - 계,Statistics,3541.0,3114.0,2826.0,2751.0,3911.0,3550.0,3410.0,3130.0,2851.0,8418.0,7031.0,6318.0,5785.0,5084.0
서울특별시 - 과수,Statistics,319.0,306.0,203.0,210.0,576.0,458.0,466.0,451.0,587.0,1335.0,1200.0,1476.0,1134.0,1125.0
서울특별시 - 기타작물,Statistics,355.0,314.0,354.0,415.0,466.0,287.0,204.0,505.0,262.0,1214.0,611.0,1023.0,751.0,574.0
서울특별시 - 논벼,Statistics,792.0,670.0,670.0,602.0,905.0,887.0,805.0,676.0,607.0,2017.0,1919.0,1581.0,1523.0,1133.0
서울특별시 - 식량작물,Statistics,561.0,312.0,245.0,217.0,1166.0,638.0,963.0,797.0,474.0,2538.0,2059.0,1251.0,1638.0,1434.0
서울특별시 - 채소·산나물,Statistics,1493.0,1491.0,1341.0,1301.0,733.0,1236.0,927.0,656.0,876.0,1216.0,1242.0,987.0,722.0,820.0
서울특별시 - 축산,Statistics,20.0,20.0,13.0,7.0,65.0,44.0,44.0,44.0,44.0,98.0,0.0,0.0,17.0,0.0
서천군 - 계,Statistics,7022.0,6961.0,6538.0,6560.0,6651.0,5713.0,6471.0,6641.0,6559.0,5940.0,6888.0,6741.0,6399.0,6171.0
서천군 - 과수,Statistics,58.0,26.0,26.0,46.0,138.0,79.0,96.0,96.0,54.0,121.0,110.0,92.0,73.0,18.0
서천군 - 기타작물,Statistics,63.0,87.0,337.0,309.0,446.0,369.0,516.0,143.0,217.0,480.0,429.0,511.0,269.0,406.0
서천군 - 논벼,Statistics,5128.0,5102.0,4107.0,4293.0,4311.0,3592.0,3093.0,3394.0,3310.0,3881.0,4308.0,4030.0,4266.0,4139.0
서천군 - 식량작물,Statistics,555.0,629.0,514.0,425.0,699.0,206.0,627.0,174.0,335.0,635.0,438.0,282.0,374.0,456.0
서천군 - 채소·산나물,Statistics,959.0,937.0,1377.0,1387.0,837.0,1324.0,1813.0,2540.0,2351.0,658.0,1188.0,1567.0,1194.0,970.0
서천군 - 축산,Statistics,259.0,180.0,176.0,101.0,220.0,144.0,327.0,293.0,292.0,165.0,415.0,260.0,223.0,182.0
성남시 - 계,Statistics,1062.0,1023.0,1039.0,1005.0,1092.0,962.0,1057.0,924.0,814.0,1508.0,1250.0,1311.0,1137.0,1105.0
성남시 - 과수,Statistics,97.0,106.0,67.0,69.0,82.0,99.0,95.0,177.0,152.0,216.0,138.0,146.0,121.0,121.0
성남시 - 기타작물,Statistics,328.0,238.0,223.0,254.0,252.0,202.0,145.0,107.0,99.0,306.0,101.0,188.0,270.0,302.0
성남시 - 논벼,Statistics,189.0,151.0,188.0,185.0,154.0,100.0,133.0,122.0,104.0,269.0,275.0,333.0,239.0,255.0
성남시 - 식량작물,Statistics,143.0,135.0,132.0,160.0,369.0,127.0,91.0,246.0,153.0,406.0,223.0,315.0,346.0,268.0
성남시 - 채소·산나물,Statistics,305.0,388.0,423.0,334.0,218.0,416.0,584.0,250.0,276.0,298.0,514.0,326.0,161.0,157.0
성남시 - 축산,Statistics,,4.0,6.0,2.0,17.0,18.0,9.0,22.0,29.0,13.0,0.0,3.0,0.0,3.0
성주군 - 계,Statistics,7492.0,7551.0,7512.0,7548.0,5999.0,6233.0,6231.0,6199.0,6137.0,5060.0,5888.0,5852.0,5836.0,5697.0
성주군 - 과수,Statistics,154.0,175.0,143.0,182.0,256.0,553.0,589.0,622.0,702.0,332.0,304.0,319.0,421.0,406.0
성주군 - 기타작물,Statistics,81.0,154.0,258.0,323.0,218.0,274.0,265.0,186.0,277.0,356.0,563.0,456.0,428.0,535.0
성주군 - 논벼,Statistics,1542.0,1422.0,1311.0,1429.0,1248.0,1293.0,1263.0,1432.0,1271.0,957.0,963.0,958.0,996.0,1012.0
성주군 - 식량작물,Statistics,400.0,471.0,601.0,515.0,304.0,170.0,160.0,258.0,293.0,201.0,265.0,150.0,205.0,197.0
성주군 - 채소·산나물,Statistics,4902.0,4861.0,4787.0,4568.0,3727.0,3761.0,3702.0,3491.0,3369.0,2993.0,3506.0,3699.0,3480.0,3227.0
성주군 - 축산,Statistics,412.0,468.0,412.0,530.0,246.0,183.0,251.0,211.0,225.0,221.0,286.0,270.0,306.0,320.0
세종특별자치시 - 계,Statistics,,,,6072.0,6571.0,6304.0,5918.0,5789.0,5878.0,7163.0,6573.0,6170.0,5966.0,5890.0
세종특별자치시 - 과수,Statistics,,,,808.0,1039.0,940.0,874.0,728.0,682.0,1172.0,1028.0,930.0,727.0,876.0
세종특별자치시 - 기타작물,Statistics,,,,143.0,535.0,297.0,323.0,376.0,671.0,754.0,575.0,686.0,1077.0,687.0
세종특별자치시 - 논벼,Statistics,,,,3736.0,3169.0,2832.0,2765.0,2705.0,2648.0,3150.0,2999.0,3080.0,2701.0,2936.0
세종특별자치시 - 식량작물,Statistics,,,,439.0,755.0,414.0,659.0,391.0,918.0,924.0,791.0,463.0,494.0,366.0
세종특별자치시 - 채소·산나물,Statistics,,,,545.0,520.0,1405.0,863.0,1215.0,561.0,677.0,782.0,855.0,681.0,786.0
세종특별자치시 - 축산,Statistics,,,,401.0,553.0,416.0,435.0,374.0,397.0,486.0,399.0,157.0,287.0,239.0
속초시 - 계,Statistics,921.0,992.0,943.0,992.0,1072.0,1049.0,1037.0,1015.0,1027.0,1027.0,1111.0,1144.0,1117.0,1072.0
속초시 - 과수,Statistics,108.0,70.0,78.0,57.0,65.0,39.0,63.0,94.0,77.0,120.0,157.0,161.0,131.0,123.0
속초시 - 기타작물,Statistics,30.0,13.0,3.0,23.0,102.0,179.0,201.0,165.0,182.0,116.0,210.0,232.0,236.0,221.0
속초시 - 논벼,Statistics,355.0,354.0,388.0,401.0,314.0,276.0,290.0,295.0,254.0,309.0,265.0,345.0,318.0,292.0
속초시 - 식량작물,Statistics,166.0,253.0,368.0,382.0,361.0,75.0,62.0,91.0,160.0,295.0,96.0,202.0,197.0,222.0
속초시 - 채소·산나물,Statistics,253.0,287.0,86.0,122.0,194.0,430.0,375.0,325.0,296.0,170.0,367.0,190.0,220.0,189.0
속초시 - 축산,Statistics,10.0,16.0,19.0,6.0,36.0,51.0,46.0,46.0,58.0,17.0,15.0,15.0,15.0,26.0
수원시 - 계,Statistics,3024.0,2877.0,2823.0,2732.0,3357.0,2939.0,2825.0,2702.0,2688.0,5427.0,4833.0,4661.0,3575.0,3526.0
수원시 - 과수,Statistics,347.0,347.0,392.0,341.0,265.0,311.0,414.0,414.0,449.0,516.0,367.0,485.0,283.0,446.0
수원시 - 기타작물,Statistics,222.0,106.0,98.0,56.0,150.0,297.0,201.0,104.0,138.0,475.0,300.0,222.0,253.0,297.0
수원시 - 논벼,Statistics,1572.0,1595.0,1504.0,1500.0,1783.0,1541.0,1409.0,1312.0,1221.0,2412.0,2033.0,2078.0,1915.0,1637.0
수원시 - 식량작물,Statistics,146.0,135.0,177.0,154.0,745.0,153.0,152.0,284.0,341.0,1206.0,515.0,1293.0,125.0,467.0
수원시 - 채소·산나물,Statistics,624.0,582.0,547.0,573.0,365.0,520.0,532.0,506.0,456.0,759.0,1535.0,538.0,947.0,626.0
수원시 - 축산,Statistics,112.0,112.0,104.0,108.0,49.0,117.0,117.0,82.0,82.0,59.0,84.0,46.0,53.0,53.0
순창군 - 계,Statistics,5217.0,5148.0,5167.0,5314.0,4864.0,4911.0,4904.0,4787.0,4732.0,4653.0,4518.0,4793.0,4890.0,4586.0
순창군 - 과수,Statistics,314.0,207.0,331.0,349.0,685.0,593.0,681.0,360.0,464.0,271.0,292.0,307.0,319.0,522.0
순창군 - 기타작물,Statistics,62.0,53.0,158.0,96.0,218.0,267.0,141.0,111.0,205.0,431.0,109.0,264.0,305.0,92.0
순창군 - 논벼,Statistics,3365.0,3460.0,3245.0,3583.0,2731.0,2844.0,2594.0,3152.0,2764.0,2678.0,2559.0,2646.0,2869.0,2697.0
순창군 - 식량작물,Statistics,105.0,157.0,261.0,217.0,388.0,313.0,497.0,299.0,271.0,463.0,711.0,765.0,839.0,838.0
순창군 - 채소·산나물,Statistics,1159.0,1032.0,945.0,892.0,612.0,569.0,677.0,489.0,691.0,595.0,757.0,669.0,504.0,420.0
순창군 - 축산,Statistics,212.0,238.0,227.0,177.0,230.0,325.0,314.0,375.0,338.0,215.0,89.0,141.0,54.0,17.0
순천시 - 계,Statistics,12624.0,12271.0,12889.0,12301.0,11325.0,10978.0,11240.0,10763.0,10614.0,11869.0,13255.0,12664.0,12489.0,11882.0
순천시 - 과수,Statistics,3644.0,3260.0,3632.0,3138.0,3322.0,3858.0,3118.0,3440.0,3072.0,3193.0,3523.0,3221.0,3450.0,3672.0
순천시 - 기타작물,Statistics,2489.0,1454.0,1464.0,1413.0,1011.0,915.0,990.0,1145.0,1384.0,1791.0,1265.0,2350.0,2146.0,1927.0
순천시 - 논벼,Statistics,3981.0,4110.0,3971.0,4798.0,4074.0,2818.0,3742.0,2874.0,3200.0,3815.0,4534.0,4500.0,4261.0,3373.0
순천시 - 식량작물,Statistics,770.0,793.0,907.0,853.0,1154.0,385.0,845.0,516.0,441.0,1201.0,1433.0,907.0,759.0,1042.0
순천시 - 채소·산나물,Statistics,1213.0,2303.0,2541.0,1747.0,1459.0,2335.0,1820.0,1987.0,1726.0,1538.0,2366.0,1511.0,1654.0,1738.0
순천시 - 축산,Statistics,526.0,352.0,375.0,352.0,305.0,667.0,725.0,801.0,790.0,331.0,133.0,175.0,219.0,131.0
시흥시 - 계,Statistics,1910.0,1876.0,1790.0,1787.0,1873.0,1691.0,1703.0,1646.0,1652.0,1798.0,1717.0,1471.0,1321.0,1292.0
시흥시 - 과수,Statistics,176.0,181.0,266.0,241.0,182.0,200.0,216.0,192.0,208.0,238.0,161.0,228.0,206.0,93.0
시흥시 - 기타작물,Statistics,89.0,20.0,21.0,28.0,68.0,158.0,133.0,150.0,40.0,168.0,67.0,18.0,49.0,67.0
시흥시 - 논벼,Statistics,723.0,726.0,613.0,635.0,643.0,640.0,619.0,611.0,694.0,540.0,518.0,494.0,429.0,423.0
시흥시 - 식량작물,Statistics,106.0,217.0,167.0,151.0,468.0,90.0,211.0,244.0,244.0,613.0,351.0,420.0,361.0,402.0
시흥시 - 채소·산나물,Statistics,657.0,636.0,610.0,629.0,443.0,579.0,498.0,425.0,450.0,210.0,584.0,259.0,231.0,275.0
시흥시 - 축산,Statistics,159.0,95.0,112.0,104.0,69.0,24.0,24.0,24.0,16.0,29.0,35.0,51.0,44.0,32.0
신안군 - 계,Statistics,8468.0,8476.0,8729.0,8500.0,7380.0,7543.0,7368.0,7216.0,7161.0,6112.0,7136.0,6825.0,6683.0,6505.0
신안군 - 과수,Statistics,21.0,,10.0,30.0,189.0,128.0,158.0,128.0,158.0,228.0,222.0,320.0,275.0,431.0
신안군 - 기타작물,Statistics,843.0,123.0,178.0,210.0,291.0,188.0,157.0,98.0,90.0,205.0,49.0,168.0,209.0,182.0
신안군 - 논벼,Statistics,2246.0,1719.0,1777.0,2094.0,2618.0,2230.0,2676.0,2465.0,3045.0,2329.0,1954.0,1775.0,2054.0,2053.0
신안군 - 식량작물,Statistics,226.0,475.0,460.0,367.0,409.0,320.0,147.0,46.0,141.0,397.0,299.0,309.0,196.0,232.0
신안군 - 채소·산나물,Statistics,5043.0,6080.0,6266.0,5743.0,3764.0,4572.0,4110.0,4310.0,3514.0,2845.0,4526.0,4144.0,3892.0,3503.0
신안군 - 축산,Statistics,90.0,79.0,36.0,57.0,109.0,105.0,120.0,169.0,214.0,108.0,85.0,109.0,56.0,103.0
아산시 - 계,Statistics,10706.0,10462.0,10202.0,10061.0,9463.0,9332.0,8851.0,8835.0,8684.0,8847.0,8627.0,8556.0,8313.0,8117.0
아산시 - 과수,Statistics,1199.0,788.0,901.0,879.0,683.0,904.0,873.0,951.0,930.0,687.0,465.0,600.0,468.0,579.0
아산시 - 기타작물,Statistics,467.0,410.0,202.0,287.0,335.0,492.0,301.0,380.0,224.0,622.0,633.0,729.0,807.0,714.0
아산시 - 논벼,Statistics,7390.0,7297.0,6899.0,6818.0,6284.0,6284.0,6014.0,5878.0,5707.0,5413.0,5375.0,5154.0,5246.0,4659.0
아산시 - 식량작물,Statistics,466.0,532.0,764.0,737.0,856.0,333.0,446.0,523.0,456.0,1009.0,533.0,636.0,311.0,696.0
아산시 - 채소·산나물,Statistics,660.0,946.0,886.0,824.0,935.0,947.0,777.0,798.0,1072.0,760.0,1408.0,1164.0,1270.0,1293.0
아산시 - 축산,Statistics,525.0,489.0,549.0,518.0,370.0,373.0,440.0,305.0,295.0,356.0,214.0,272.0,211.0,177.0
안동시 - 계,Statistics,15201.0,14661.0,15142.0,15066.0,14128.0,13853.0,13149.0,13128.0,13126.0,12088.0,12256.0,11993.0,11416.0,10956.0
안동시 - 과수,Statistics,3228.0,3375.0,3524.0,3278.0,3166.0,2681.0,2516.0,2469.0,2381.0,2666.0,2184.0,2210.0,1976.0,2018.0
안동시 - 기타작물,Statistics,989.0,901.0,979.0,1053.0,1322.0,1679.0,2219.0,1037.0,829.0,1620.0,778.0,369.0,1218.0,1456.0
안동시 - 논벼,Statistics,3703.0,3717.0,3591.0,3786.0,3927.0,4004.0,4044.0,3357.0,4328.0,3395.0,2890.0,3491.0,3269.0,2731.0
안동시 - 식량작물,Statistics,1586.0,1463.0,1945.0,2147.0,2104.0,1498.0,2293.0,1237.0,2168.0,2125.0,2769.0,2357.0,1425.0,985.0
안동시 - 채소·산나물,Statistics,5478.0,5029.0,4818.0,4534.0,3088.0,3347.0,1539.0,4481.0,3081.0,1940.0,2924.0,2969.0,2988.0,3279.0
안동시 - 축산,Statistics,218.0,176.0,285.0,270.0,521.0,643.0,539.0,547.0,339.0,342.0,711.0,597.0,540.0,487.0
안산시 - 계,Statistics,2076.0,2027.0,1971.0,1962.0,1987.0,1943.0,1886.0,1804.0,1759.0,2009.0,1894.0,1721.0,1659.0,1558.0
안산시 - 과수,Statistics,1084.0,1040.0,930.0,926.0,680.0,824.0,771.0,728.0,742.0,569.0,485.0,592.0,400.0,378.0
안산시 - 기타작물,Statistics,116.0,5.0,,62.0,83.0,52.0,109.0,115.0,142.0,117.0,77.0,72.0,20.0,111.0
안산시 - 논벼,Statistics,658.0,658.0,577.0,613.0,469.0,514.0,422.0,385.0,364.0,494.0,322.0,250.0,381.0,342.0
안산시 - 식량작물,Statistics,50.0,50.0,129.0,85.0,284.0,18.0,71.0,59.0,39.0,458.0,269.0,143.0,190.0,304.0
안산시 - 채소·산나물,Statistics,168.0,275.0,321.0,263.0,419.0,514.0,492.0,485.0,451.0,331.0,736.0,649.0,652.0,408.0
안산시 - 축산,Statistics,,,13.0,13.0,52.0,20.0,20.0,33.0,20.0,40.0,5.0,14.0,16.0,14.0
안성시 - 계,Statistics,10084.0,9871.0,9708.0,9538.0,8578.0,8634.0,8603.0,8559.0,8518.0,7943.0,9352.0,9860.0,9421.0,9214.0
안성시 - 과수,Statistics,1214.0,1257.0,1241.0,1310.0,856.0,1170.0,1354.0,1214.0,1226.0,788.0,979.0,1003.0,1007.0,923.0
안성시 - 기타작물,Statistics,619.0,314.0,225.0,173.0,336.0,379.0,209.0,299.0,181.0,493.0,340.0,433.0,689.0,977.0
안성시 - 논벼,Statistics,5695.0,5507.0,5153.0,4810.0,4977.0,4584.0,4594.0,4235.0,4450.0,4378.0,5162.0,5344.0,4895.0,4772.0
안성시 - 식량작물,Statistics,307.0,506.0,777.0,813.0,876.0,548.0,431.0,745.0,638.0,862.0,967.0,1351.0,1094.0,976.0
안성시 - 채소·산나물,Statistics,764.0,842.0,882.0,950.0,610.0,719.0,701.0,648.0,787.0,619.0,1228.0,1025.0,1042.0,833.0
안성시 - 축산,Statistics,1485.0,1445.0,1429.0,1482.0,923.0,1235.0,1313.0,1418.0,1236.0,803.0,675.0,704.0,693.0,733.0
안양시 - 계,Statistics,551.0,508.0,479.0,438.0,654.0,577.0,551.0,542.0,533.0,1390.0,1069.0,1042.0,1020.0,946.0
안양시 - 과수,Statistics,66.0,59.0,29.0,11.0,88.0,47.0,81.0,110.0,110.0,231.0,192.0,115.0,181.0,103.0
안양시 - 기타작물,Statistics,121.0,68.0,68.0,46.0,83.0,53.0,22.0,19.0,9.0,154.0,129.0,91.0,88.0,143.0
안양시 - 논벼,Statistics,116.0,98.0,98.0,98.0,185.0,150.0,172.0,188.0,178.0,409.0,341.0,329.0,381.0,314.0
안양시 - 식량작물,Statistics,64.0,39.0,48.0,43.0,164.0,38.0,25.0,170.0,201.0,365.0,123.0,142.0,80.0,88.0
안양시 - 채소·산나물,Statistics,89.0,142.0,155.0,160.0,116.0,289.0,251.0,56.0,34.0,220.0,259.0,339.0,281.0,273.0
안양시 - 축산,Statistics,96.0,102.0,80.0,80.0,18.0,0.0,0.0,,0.0,11.0,24.0,24.0,9.0,24.0
양구군 - 계,Statistics,2101.0,2000.0,1993.0,1952.0,2169.0,2242.0,2113.0,2157.0,2131.0,2280.0,2151.0,1872.0,1837.0,1829.0
양구군 - 과수,Statistics,78.0,104.0,89.0,89.0,87.0,97.0,129.0,99.0,139.0,150.0,191.0,127.0,110.0,112.0
양구군 - 기타작물,Statistics,55.0,122.0,96.0,90.0,211.0,260.0,211.0,271.0,168.0,355.0,148.0,252.0,331.0,267.0
양구군 - 논벼,Statistics,1074.0,960.0,945.0,954.0,723.0,691.0,437.0,399.0,499.0,599.0,653.0,483.0,406.0,386.0
양구군 - 식량작물,Statistics,231.0,294.0,306.0,305.0,283.0,196.0,201.0,224.0,264.0,355.0,211.0,165.0,105.0,193.0
양구군 - 채소·산나물,Statistics,481.0,359.0,371.0,337.0,720.0,926.0,951.0,991.0,926.0,724.0,874.0,734.0,790.0,777.0
양구군 - 축산,Statistics,183.0,161.0,186.0,176.0,145.0,71.0,184.0,172.0,134.0,97.0,74.0,110.0,93.0,94.0
양산시 - 계,Statistics,2939.0,2902.0,2879.0,2826.0,3096.0,2620.0,2405.0,2374.0,2381.0,3530.0,3118.0,2875.0,2761.0,2680.0
양산시 - 과수,Statistics,489.0,504.0,532.0,558.0,518.0,496.0,473.0,466.0,409.0,646.0,568.0,531.0,473.0,518.0
양산시 - 기타작물,Statistics,203.0,259.0,166.0,136.0,211.0,230.0,101.0,93.0,354.0,372.0,160.0,113.0,80.0,127.0
양산시 - 논벼,Statistics,1193.0,1179.0,1065.0,1053.0,1054.0,817.0,622.0,810.0,682.0,1064.0,956.0,413.0,599.0,735.0
양산시 - 식량작물,Statistics,160.0,208.0,281.0,300.0,540.0,39.0,132.0,243.0,209.0,680.0,253.0,233.0,211.0,118.0
양산시 - 채소·산나물,Statistics,517.0,479.0,600.0,572.0,579.0,894.0,931.0,660.0,535.0,646.0,1077.0,1529.0,1349.0,1134.0
양산시 - 축산,Statistics,377.0,273.0,234.0,206.0,194.0,145.0,145.0,102.0,192.0,122.0,103.0,58.0,48.0,48.0
양양군 - 계,Statistics,3072.0,3058.0,3054.0,2983.0,2996.0,3122.0,2934.0,2864.0,2666.0,2733.0,2695.0,2644.0,2626.0,2606.0
양양군 - 과수,Statistics,88.0,61.0,108.0,108.0,203.0,228.0,198.0,261.0,177.0,221.0,308.0,324.0,310.0,317.0
양양군 - 기타작물,Statistics,265.0,185.0,160.0,182.0,507.0,783.0,488.0,516.0,627.0,414.0,497.0,567.0,314.0,329.0
양양군 - 논벼,Statistics,1583.0,1567.0,1468.0,1460.0,1123.0,1032.0,1031.0,909.0,1000.0,928.0,855.0,840.0,773.0,863.0
양양군 - 식량작물,Statistics,487.0,200.0,495.0,532.0,659.0,181.0,316.0,429.0,304.0,731.0,210.0,159.0,168.0,233.0
양양군 - 채소·산나물,Statistics,443.0,851.0,659.0,598.0,351.0,759.0,793.0,656.0,515.0,332.0,717.0,660.0,940.0,779.0
양양군 - 축산,Statistics,206.0,194.0,165.0,102.0,153.0,141.0,109.0,93.0,44.0,107.0,108.0,94.0,122.0,86.0
양주시 - 계,Statistics,4924.0,4689.0,4487.0,4372.0,4318.0,4017.0,3906.0,3798.0,3620.0,3735.0,3403.0,3312.0,3153.0,3039.0
양주시 - 과수,Statistics,128.0,134.0,178.0,159.0,123.0,252.0,264.0,252.0,143.0,125.0,231.0,231.0,185.0,167.0
양주시 - 기타작물,Statistics,568.0,504.0,460.0,402.0,543.0,502.0,471.0,428.0,504.0,455.0,349.0,358.0,413.0,422.0
양주시 - 논벼,Statistics,2012.0,1967.0,1777.0,1700.0,1586.0,1262.0,1193.0,1089.0,1035.0,1201.0,984.0,903.0,884.0,897.0
양주시 - 식량작물,Statistics,611.0,581.0,352.0,288.0,788.0,358.0,591.0,581.0,761.0,856.0,776.0,653.0,648.0,576.0
양주시 - 채소·산나물,Statistics,1190.0,1152.0,1324.0,1466.0,937.0,1297.0,1022.0,1137.0,829.0,835.0,881.0,944.0,863.0,845.0
양주시 - 축산,Statistics,416.0,352.0,396.0,358.0,341.0,346.0,367.0,310.0,348.0,263.0,182.0,223.0,159.0,131.0
양평군 - 계,Statistics,8398.0,8517.0,8430.0,8326.0,7615.0,7226.0,7118.0,6841.0,6483.0,6149.0,6126.0,5975.0,5805.0,6136.0
양평군 - 과수,Statistics,479.0,475.0,419.0,387.0,226.0,147.0,147.0,207.0,207.0,218.0,190.0,215.0,140.0,255.0
양평군 - 기타작물,Statistics,844.0,878.0,907.0,925.0,542.0,638.0,409.0,294.0,271.0,821.0,755.0,775.0,1102.0,436.0
양평군 - 논벼,Statistics,3705.0,3554.0,3424.0,3361.0,3269.0,3080.0,3063.0,2941.0,2727.0,2338.0,2143.0,1843.0,1933.0,2178.0
양평군 - 식량작물,Statistics,831.0,637.0,788.0,988.0,2069.0,547.0,725.0,1399.0,1542.0,1456.0,858.0,580.0,565.0,894.0
양평군 - 채소·산나물,Statistics,1814.0,2275.0,2270.0,2136.0,1016.0,2307.0,2319.0,1614.0,1388.0,951.0,1736.0,2277.0,1655.0,1958.0
양평군 - 축산,Statistics,725.0,698.0,623.0,529.0,493.0,507.0,455.0,385.0,347.0,365.0,444.0,285.0,408.0,415.0
여수시 - 계,Statistics,11150.0,11250.0,11305.0,11263.0,9495.0,8859.0,9093.0,8867.0,8582.0,7948.0,8728.0,9023.0,9130.0,8701.0
여수시 - 과수,Statistics,540.0,518.0,521.0,404.0,496.0,903.0,1081.0,848.0,741.0,628.0,1119.0,1218.0,954.0,836.0
여수시 - 기타작물,Statistics,1101.0,542.0,518.0,689.0,894.0,373.0,229.0,347.0,239.0,1253.0,481.0,686.0,868.0,846.0
여수시 - 논벼,Statistics,3296.0,3250.0,3413.0,3198.0,2731.0,2438.0,1960.0,1863.0,1739.0,1853.0,1751.0,1981.0,1522.0,1857.0
여수시 - 식량작물,Statistics,1369.0,1386.0,1230.0,1137.0,2657.0,1070.0,1717.0,1664.0,1773.0,2242.0,1351.0,1074.0,1464.0,734.0
여수시 - 채소·산나물,Statistics,4537.0,5256.0,5320.0,5634.0,2519.0,3864.0,3885.0,3969.0,3916.0,1852.0,3872.0,3942.0,4175.0,4251.0
여수시 - 축산,Statistics,307.0,299.0,304.0,201.0,198.0,212.0,221.0,176.0,174.0,120.0,153.0,122.0,147.0,177.0
여주군 - 계,Statistics,8142.0,8164.0,8011.0,7596.0,,,,,,,,,,
여주군 - 과수,Statistics,285.0,300.0,286.0,317.0,,,,,,,,,,
여주군 - 기타작물,Statistics,404.0,483.0,463.0,382.0,,,,,,,,,,
여주군 - 논벼,Statistics,4758.0,4719.0,4504.0,4490.0,,,,,,,,,,
여주군 - 식량작물,Statistics,1073.0,1011.0,1082.0,1050.0,,,,,,,,,,
여주군 - 채소·산나물,Statistics,1426.0,1469.0,1479.0,1153.0,,,,,,,,,,
여주군 - 축산,Statistics,197.0,182.0,197.0,204.0,,,,,,,,,,
여주시 - 계,Statistics,,,,,7241.0,7481.0,7325.0,7114.0,6676.0,6878.0,6403.0,6568.0,6398.0,6400.0
여주시 - 과수,Statistics,,,,,186.0,82.0,136.0,100.0,170.0,214.0,115.0,107.0,140.0,118.0
여주시 - 기타작물,Statistics,,,,,354.0,788.0,374.0,400.0,383.0,604.0,192.0,322.0,325.0,530.0
여주시 - 논벼,Statistics,,,,,4542.0,4906.0,4736.0,4474.0,4241.0,4195.0,4152.0,4321.0,3963.0,4205.0
여주시 - 식량작물,Statistics,,,,,1136.0,217.0,876.0,771.0,529.0,942.0,508.0,389.0,326.0,230.0
여주시 - 채소·산나물,Statistics,,,,,626.0,1270.0,939.0,1139.0,1107.0,551.0,1000.0,1018.0,1251.0,903.0
여주시 - 축산,Statistics,,,,,397.0,217.0,265.0,230.0,247.0,372.0,436.0,411.0,393.0,415.0
연기군 - 계,Statistics,5483.0,5509.0,5583.0,,,,,,,,,,,
연기군 - 과수,Statistics,735.0,730.0,800.0,,,,,,,,,,,
연기군 - 기타작물,Statistics,460.0,366.0,407.0,,,,,,,,,,,
연기군 - 논벼,Statistics,3125.0,3182.0,2972.0,,,,,,,,,,,
연기군 - 식량작물,Statistics,358.0,294.0,357.0,,,,,,,,,,,
연기군 - 채소·산나물,Statistics,536.0,680.0,716.0,,,,,,,,,,,
연기군 - 축산,Statistics,270.0,255.0,330.0,,,,,,,,,,,
연천군 - 계,Statistics,4025.0,3958.0,3798.0,3645.0,3557.0,3438.0,3377.0,3241.0,3142.0,3079.0,2926.0,2914.0,2844.0,2804.0
연천군 - 과수,Statistics,51.0,33.0,45.0,45.0,68.0,123.0,104.0,104.0,104.0,92.0,80.0,80.0,100.0,103.0
연천군 - 기타작물,Statistics,322.0,303.0,257.0,317.0,367.0,400.0,499.0,405.0,341.0,440.0,376.0,474.0,488.0,440.0
연천군 - 논벼,Statistics,1779.0,1732.0,1601.0,1500.0,1434.0,1281.0,1365.0,1337.0,1254.0,1237.0,1038.0,1117.0,1001.0,982.0
연천군 - 식량작물,Statistics,863.0,773.0,814.0,807.0,918.0,677.0,622.0,570.0,646.0,604.0,581.0,566.0,575.0,581.0
연천군 - 채소·산나물,Statistics,533.0,622.0,595.0,501.0,421.0,686.0,481.0,573.0,540.0,416.0,489.0,329.0,321.0,362.0
연천군 - 축산,Statistics,477.0,496.0,484.0,475.0,349.0,271.0,306.0,253.0,258.0,290.0,363.0,350.0,360.0,336.0
