item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
영월군 - 자동차등록대수＜br＞(A),Statistics,13802.0,14020.0,14248.0,14740.0,15068.0,15874.0,16393.0,16775.0,17056.0,17626.0,18445.0,19092.0,19774.0,20466.0,20926.0,21223.0,21789.0,22050.0,22441.0,22719.0,22847.0
영월군 - 주민등록인구＜br＞(B),Statistics,42406.0,41538.0,40511.0,40290.0,40201.0,40265.0,40407.0,40199.0,40155.0,40150.0,40191.0,40216.0,40073.0,40067.0,39730.0,39127.0,38662.0,37904.0,37728.0,37332.0,36721.0
영주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
영주시 - 자동차등록대수＜br＞(A),Statistics,38963.0,40140.0,40832.0,41728.0,42524.0,44225.0,45643.0,47325.0,48348.0,49695.0,51122.0,52655.0,54275.0,55318.0,55885.0,56274.0,57225.0,57636.0,58735.0,59266.0,59889.0
영주시 - 주민등록인구＜br＞(B),Statistics,121513.0,119098.0,116965.0,115083.0,113930.0,113309.0,113926.0,114148.0,113547.0,112625.0,110780.0,109735.0,109247.0,108371.0,106801.0,105067.0,103119.0,101942.0,100749.0,100199.0,98870.0
영천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7
영천시 - 자동차등록대수＜br＞(A),Statistics,40134.0,40710.0,41414.0,42960.0,43591.0,44722.0,46086.0,47771.0,48445.0,49706.0,51442.0,53766.0,56038.0,57806.0,59749.0,60921.0,62199.0,63304.0,64847.0,66231.0,66255.0
영천시 - 주민등록인구＜br＞(B),Statistics,109520.0,107337.0,105029.0,105819.0,104022.0,103115.0,103190.0,104182.0,101798.0,100778.0,100689.0,100648.0,100521.0,100615.0,101595.0,102470.0,102015.0,101888.0,101088.0,100212.0,98143.0
예산군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
예산군 - 자동차등록대수＜br＞(A),Statistics,29179.0,30086.0,31220.0,32145.0,33052.0,34111.0,36055.0,37346.0,37039.0,38198.0,39324.0,40387.0,41123.0,41969.0,43334.0,43996.0,44577.0,45244.0,47024.0,48883.0,50127.0
예산군 - 주민등록인구＜br＞(B),Statistics,91832.0,90740.0,89585.0,88670.0,88144.0,87163.0,87002.0,86421.0,85876.0,85205.0,84919.0,83484.0,81339.0,80338.0,80083.0,79238.0,78084.0,76801.0,77385.0,78354.0,78772.0
예천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
예천군 - 자동차등록대수＜br＞(A),Statistics,14548.0,15101.0,15675.0,16150.0,16640.0,17448.0,18005.0,18440.0,18860.0,19327.0,20032.0,20815.0,22496.0,24748.0,27510.0,28904.0,30282.0,31373.0,32237.0,32817.0,33470.0
예천군 - 주민등록인구＜br＞(B),Statistics,52132.0,50951.0,50218.0,48866.0,47993.0,47306.0,47049.0,46579.0,46027.0,45573.0,45104.0,44674.0,46166.0,49253.0,53274.0,55100.0,55613.0,55739.0,55755.0,55325.0,54609.0
오산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
오산시 - 자동차등록대수＜br＞(A),Statistics,40179.0,43811.0,46534.0,50524.0,52279.0,56595.0,66147.0,71719.0,74247.0,78020.0,81415.0,83826.0,88232.0,93883.0,99758.0,105134.0,109374.0,112775.0,115345.0,118211.0,126899.0
오산시 - 주민등록인구＜br＞(B),Statistics,121326.0,129843.0,136311.0,145825.0,150237.0,159734.0,182516.0,193892.0,200291.0,205460.0,208565.0,206828.0,208656.0,213437.0,220070.0,226379.0,229725.0,229983.0,229849.0,229656.0,242065.0
옥천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
옥천군 - 자동차등록대수＜br＞(A),Statistics,17415.0,17868.0,18458.0,19065.0,19625.0,20391.0,21129.0,21826.0,22262.0,22743.0,23483.0,24434.0,25424.0,26271.0,27056.0,27422.0,28166.0,28988.0,29619.0,30070.0,30397.0
옥천군 - 주민등록인구＜br＞(B),Statistics,56634.0,55610.0,54923.0,54608.0,54475.0,54117.0,54025.0,53496.0,53244.0,52763.0,52469.0,52404.0,52267.0,51766.0,51465.0,51023.0,50527.0,50093.0,49520.0,48891.0,48204.0
옹진군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7
옹진군 - 자동차등록대수＜br＞(A),Statistics,4986.0,5423.0,5912.0,6310.0,6585.0,7313.0,7899.0,8450.0,8985.0,9552.0,9921.0,10447.0,11189.0,11793.0,12044.0,12030.0,12418.0,12666.0,13350.0,13716.0,13833.0
옹진군 - 주민등록인구＜br＞(B),Statistics,14820.0,15609.0,16491.0,16980.0,17376.0,18221.0,18739.0,19485.0,20039.0,20698.0,20703.0,20962.0,21351.0,21573.0,21036.0,20566.0,20455.0,20342.0,20613.0,20377.0,19996.0
완도군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
완도군 - 자동차등록대수＜br＞(A),Statistics,14491.0,14931.0,15314.0,15630.0,15966.0,16813.0,17615.0,18516.0,19349.0,20135.0,20906.0,22182.0,23269.0,24041.0,24814.0,25376.0,26107.0,26385.0,26805.0,27323.0,27508.0
완도군 - 주민등록인구＜br＞(B),Statistics,59950.0,58841.0,57464.0,56201.0,54999.0,54301.0,54269.0,54037.0,53871.0,53619.0,53174.0,53014.0,52668.0,52109.0,51477.0,50689.0,49916.0,48631.0,47597.0,46641.0,45631.0
완주군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7
완주군 - 자동차등록대수＜br＞(A),Statistics,28555.0,30290.0,31606.0,32663.0,34088.0,35605.0,37334.0,38253.0,40119.0,41688.0,44841.0,48876.0,51072.0,52880.0,53399.0,53250.0,54708.0,55765.0,57856.0,62632.0,64781.0
완주군 - 주민등록인구＜br＞(B),Statistics,82482.0,83651.0,83199.0,82972.0,83757.0,83885.0,85119.0,84660.0,86164.0,86978.0,90377.0,95303.0,95480.0,95975.0,94444.0,92220.0,91609.0,91142.0,92422.0,97827.0,99279.0
용산구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4
용산구 - 자동차등록대수＜br＞(A),Statistics,71279.0,71497.0,71523.0,72417.0,76166.0,75941.0,75579.0,76714.0,76131.0,75771.0,75450.0,76078.0,75640.0,77458.0,77515.0,76521.0,78995.0,79740.0,75505.0,74770.0,73109.0
용산구 - 주민등록인구＜br＞(B),Statistics,230107.0,230260.0,232035.0,235832.0,238224.0,238708.0,244853.0,246501.0,243232.0,239740.0,235951.0,233342.0,230241.0,229161.0,228999.0,228670.0,230040.0,222953.0,218650.0,213151.0,203854.0
용인시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
용인시 - 자동차등록대수＜br＞(A),Statistics,230087.0,252226.0,280441.0,298239.0,305201.0,317396.0,335615.0,345438.0,353388.0,365148.0,379841.0,395717.0,410302.0,429162.0,451952.0,463500.0,478727.0,489774.0,500539.0,511129.0,522890.0
용인시 - 주민등록인구＜br＞(B),Statistics,640452.0,693660.0,766569.0,800294.0,816763.0,839204.0,876550.0,896044.0,915959.0,941477.0,961026.0,975746.0,991126.0,1004081.0,1035126.0,1059609.0,1074176.0,1077508.0,1074971.0,1075566.0,1085864.0
울릉군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8
울릉군 - 자동차등록대수＜br＞(A),Statistics,2461.0,2698.0,3147.0,3245.0,3365.0,3678.0,3958.0,4201.0,4415.0,4624.0,4724.0,4909.0,5152.0,5462.0,5632.0,5809.0,5753.0,5984.0,6369.0,6693.0,6870.0
울릉군 - 주민등록인구＜br＞(B),Statistics,9191.0,9538.0,10235.0,10125.0,10168.0,10325.0,10701.0,10742.0,10673.0,10524.0,10264.0,10153.0,10001.0,9975.0,9832.0,9617.0,9077.0,8867.0,8996.0,9077.0,9099.0
울산광역시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
울산광역시 - 자동차등록대수＜br＞(A),Statistics,369908.0,382715.0,394770.0,407477.0,416565.0,427610.0,440735.0,456051.0,470410.0,485184.0,504604.0,525092.0,538720.0,549489.0,558106.0,565639.0,575700.0,581429.0,588079.0,599266.0,607481.0
울산광역시 - 주민등록인구＜br＞(B),Statistics,1081453.0,1087648.0,1092494.0,1099995.0,1112407.0,1114866.0,1126298.0,1135494.0,1147256.0,1156480.0,1166377.0,1173534.0,1172304.0,1165132.0,1155623.0,1148019.0,1136017.0,1121592.0,1110663.0,1103661.0,1098049.0
울주군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6
울주군 - 자동차등록대수＜br＞(A),Statistics,65344.0,67479.0,70675.0,74996.0,79239.0,83090.0,87029.0,91411.0,95375.0,98082.0,103977.0,111443.0,115427.0,119683.0,123539.0,127477.0,130081.0,132591.0,135320.0,137636.0,140575.0
울주군 - 주민등록인구＜br＞(B),Statistics,174350.0,174353.0,177103.0,183261.0,191687.0,195399.0,201000.0,204680.0,207840.0,208646.0,214392.0,219429.0,219255.0,220718.0,221842.0,223167.0,222538.0,222059.0,221512.0,218997.0,218806.0
울진군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
울진군 - 자동차등록대수＜br＞(A),Statistics,16822.0,16918.0,17040.0,17406.0,17665.0,18317.0,19136.0,19944.0,20671.0,21788.0,22773.0,23761.0,24698.0,25406.0,25732.0,25980.0,26681.0,27063.0,27551.0,28286.0,28712.0
울진군 - 주민등록인구＜br＞(B),Statistics,58590.0,56707.0,55076.0,53955.0,53042.0,52529.0,52430.0,52045.0,51844.0,51953.0,52104.0,51885.0,51738.0,50974.0,50036.0,49314.0,48716.0,47858.0,47030.0,46669.0,46124.0
원주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
원주시 - 자동차등록대수＜br＞(A),Statistics,97684.0,101606.0,107017.0,112055.0,115704.0,119761.0,125374.0,128563.0,131246.0,134396.0,139259.0,146855.0,154605.0,160402.0,166115.0,171679.0,179251.0,185530.0,192437.0,196677.0,199953.0
원주시 - 주민등록인구＜br＞(B),Statistics,284628.0,288454.0,294155.0,298762.0,303975.0,307882.0,314678.0,320536.0,323885.0,324837.0,327292.0,332995.0,337979.0,341337.0,344070.0,349215.0,354376.0,357757.0,360807.0,361503.0,362164.0
유성구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
유성구 - 자동차등록대수＜br＞(A),Statistics,75161.0,84053.0,93802.0,99710.0,104363.0,110268.0,119397.0,125859.0,132536.0,137013.0,146102.0,153729.0,160667.0,167833.0,172388.0,176623.0,182925.0,185075.0,191847.0,200481.0,204185.0
유성구 - 주민등록인구＜br＞(B),Statistics,203478.0,220767.0,243130.0,250523.0,259831.0,266585.0,281692.0,294353.0,306312.0,313968.0,327461.0,335312.0,343222.0,348428.0,349790.0,349373.0,351047.0,351277.0,356093.0,366845.0,369468.0
은평구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
은평구 - 자동차등록대수＜br＞(A),Statistics,109338.0,107980.0,107327.0,106885.0,107330.0,110712.0,116001.0,118571.0,121614.0,123434.0,124126.0,126482.0,127647.0,129004.0,129647.0,129820.0,132198.0,133175.0,133758.0,135169.0,134017.0
은평구 - 주민등록인구＜br＞(B),Statistics,478087.0,470751.0,464580.0,459196.0,458401.0,465895.0,488109.0,493634.0,501480.0,503660.0,498644.0,497920.0,491476.0,486794.0,483197.0,480032.0,479835.0,473307.0,466746.0,466770.0,460919.0
음성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7
음성군 - 자동차등록대수＜br＞(A),Statistics,30598.0,32090.0,34019.0,36219.0,37980.0,39374.0,41409.0,43199.0,44901.0,46551.0,49431.0,51892.0,55016.0,56679.0,57995.0,59031.0,60313.0,61552.0,63558.0,64990.0,66474.0
음성군 - 주민등록인구＜br＞(B),Statistics,85638.0,85969.0,86789.0,88355.0,89542.0,89716.0,91093.0,91644.0,92980.0,93505.0,95324.0,96396.0,97787.0,97306.0,95830.0,94982.0,93153.0,92197.0,92058.0,91183.0,91236.0
의령군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7
의령군 - 자동차등록대수＜br＞(A),Statistics,10403.0,10510.0,10809.0,11110.0,11244.0,11630.0,11985.0,12069.0,12587.0,12823.0,13279.0,13558.0,13784.0,14268.0,14621.0,14839.0,15250.0,15725.0,16105.0,16342.0,16564.0
의령군 - 주민등록인구＜br＞(B),Statistics,32371.0,31099.0,31625.0,31418.0,30734.0,30496.0,30162.0,30045.0,30329.0,29417.0,29209.0,28544.0,28111.0,27849.0,27667.0,27168.0,26800.0,26322.0,26061.0,25475.0,25150.0
의성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7
의성군 - 자동차등록대수＜br＞(A),Statistics,20715.0,21333.0,21882.0,22321.0,22574.0,23468.0,24103.0,24845.0,25507.0,26098.0,26823.0,27780.0,28812.0,29595.0,30302.0,31071.0,31871.0,32474.0,33260.0,34269.0,34253.0
의성군 - 주민등록인구＜br＞(B),Statistics,66124.0,64457.0,62947.0,61366.0,60033.0,59109.0,58832.0,57744.0,57043.0,56064.0,55212.0,54477.0,54014.0,53474.0,52944.0,52595.0,51724.0,50632.0,50186.0,50086.0,48690.0
의왕시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
의왕시 - 자동차등록대수＜br＞(A),Statistics,44372.0,45644.0,44274.0,43788.0,43976.0,46740.0,49511.0,50889.0,52993.0,55219.0,56153.0,57857.0,59083.0,60129.0,60789.0,64879.0,67604.0,69201.0,69439.0,70058.0,69302.0
의왕시 - 주민등록인구＜br＞(B),Statistics,145535.0,145952.0,138253.0,135009.0,134488.0,140874.0,147443.0,149607.0,154757.0,159772.0,158482.0,157740.0,156763.0,155767.0,153932.0,161153.0,163795.0,163356.0,160221.0,158870.0,154488.0
의정부시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
의정부시 - 자동차등록대수＜br＞(A),Statistics,107343.0,109847.0,112845.0,117992.0,121152.0,123780.0,125322.0,125958.0,126686.0,129742.0,133326.0,138261.0,144118.0,149187.0,155356.0,159070.0,167461.0,172542.0,177755.0,181038.0,182158.0
의정부시 - 주민등록인구＜br＞(B),Statistics,397612.0,402410.0,410938.0,421853.0,430849.0,431008.0,431801.0,430400.0,429147.0,430976.0,431112.0,433937.0,438457.0,441584.0,447026.0,451868.0,461710.0,463661.0,463724.0,464213.0,461271.0
이천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
이천시 - 자동차등록대수＜br＞(A),Statistics,71040.0,73100.0,75179.0,77452.0,79753.0,81941.0,84999.0,87503.0,89133.0,91378.0,94288.0,98173.0,103421.0,107590.0,111534.0,114520.0,118637.0,123309.0,127247.0,130537.0,132905.0
이천시 - 주민등록인구＜br＞(B),Statistics,190808.0,192271.0,194369.0,195691.0,196633.0,197496.0,202595.0,204566.0,204917.0,205479.0,205014.0,204935.0,210359.0,213142.0,214206.0,215834.0,218388.0,223177.0,222721.0,222098.0,222443.0
익산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
익산시 - 자동차등록대수＜br＞(A),Statistics,99822.0,102179.0,105193.0,108652.0,109716.0,112614.0,116276.0,119490.0,121302.0,124440.0,127905.0,132107.0,136304.0,139203.0,141282.0,141384.0,142300.0,143403.0,145666.0,147598.0,150050.0
익산시 - 주민등록인구＜br＞(B),Statistics,322378.0,318506.0,315094.0,313590.0,309269.0,306669.0,307289.0,309804.0,306469.0,306539.0,304117.0,302061.0,300479.0,300187.0,294062.0,287771.0,282276.0,278113.0,273697.0,270036.0,268001.0
인제군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7
인제군 - 자동차등록대수＜br＞(A),Statistics,11133.0,11603.0,12008.0,12436.0,12550.0,12869.0,13304.0,13733.0,14293.0,14880.0,15395.0,16134.0,16677.0,17316.0,17744.0,18056.0,18913.0,19468.0,20094.0,20533.0,20736.0
인제군 - 주민등록인구＜br＞(B),Statistics,32443.0,32811.0,32493.0,32079.0,31620.0,31452.0,31842.0,31970.0,32456.0,32517.0,32475.0,33255.0,32720.0,32582.0,32136.0,31672.0,31694.0,32165.0,32206.0,32020.0,31535.0
인천광역시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
인천광역시 - 자동차등록대수＜br＞(A),Statistics,782828.0,800149.0,822317.0,853226.0,870322.0,895818.0,925711.0,983508.0,1049444.0,1142351.0,1247485.0,1355207.0,1437373.0,1510319.0,1577607.0,1635323.0,1676442.0,1675405.0,1692760.0,1730839.0,1747927.0
인천광역시 - 주민등록인구＜br＞(B),Statistics,2578817.0,2600495.0,2624391.0,2664576.0,2692696.0,2710579.0,2758296.0,2801274.0,2843981.0,2879782.0,2902608.0,2925815.0,2943069.0,2948542.0,2954642.0,2957026.0,2942828.0,2948375.0,2967314.0,2997410.0,3021010.0
임실군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
임실군 - 자동차등록대수＜br＞(A),Statistics,8933.0,9286.0,9564.0,9976.0,10216.0,10670.0,11037.0,11555.0,11903.0,12006.0,12602.0,13333.0,13922.0,14631.0,15136.0,15090.0,14842.0,14979.0,15343.0,15704.0,15869.0
임실군 - 주민등록인구＜br＞(B),Statistics,33008.0,32511.0,31976.0,31952.0,31133.0,30703.0,30593.0,30789.0,29956.0,29739.0,29966.0,30271.0,30197.0,30162.0,30072.0,28902.0,27314.0,26730.0,26508.0,25956.0,25577.0
장성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7
장성군 - 자동차등록대수＜br＞(A),Statistics,15365.0,15830.0,16597.0,17393.0,17695.0,18665.0,19601.0,20265.0,21098.0,21792.0,22479.0,23628.0,24597.0,25440.0,26641.0,27353.0,27810.0,28193.0,29050.0,29529.0,29784.0
장성군 - 주민등록인구＜br＞(B),Statistics,50200.0,49165.0,47870.0,47410.0,46602.0,46214.0,46514.0,46245.0,46289.0,46292.0,46273.0,46360.0,46104.0,46111.0,45795.0,45739.0,44464.0,43365.0,43146.0,42543.0,42026.0
장수군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
장수군 - 자동차등록대수＜br＞(A),Statistics,6856.0,7135.0,7474.0,8132.0,8174.0,8563.0,8913.0,9173.0,9547.0,9950.0,10402.0,10881.0,11454.0,11704.0,12144.0,12168.0,12461.0,12677.0,12921.0,13001.0,13092.0
장수군 - 주민등록인구＜br＞(B),Statistics,26788.0,24755.0,24209.0,26687.0,23864.0,23478.0,23386.0,23215.0,23191.0,23243.0,23335.0,23277.0,23628.0,23003.0,23221.0,22441.0,22085.0,21695.0,21336.0,20983.0,20663.0
장흥군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
장흥군 - 자동차등록대수＜br＞(A),Statistics,12218.0,12731.0,13158.0,13944.0,14356.0,14572.0,15410.0,16165.0,16853.0,17428.0,18109.0,19021.0,19032.0,19615.0,20000.0,20342.0,20664.0,20834.0,21157.0,21516.0,21826.0
장흥군 - 주민등록인구＜br＞(B),Statistics,46568.0,45542.0,44451.0,43468.0,42783.0,42097.0,42394.0,42552.0,42672.0,43004.0,43190.0,43513.0,40669.0,40136.0,39312.0,38563.0,37800.0,36547.0,35650.0,35046.0,34451.0
전국 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5
전국 - 자동차등록대수＜br＞(A),Statistics,14934092.0,15396715.0,15895234.0,16428177.0,16794219.0,17325210.0,17941356.0,18437373.0,18870533.0,19400864.0,20117955.0,20989885.0,21803351.0,22528295.0,23202555.0,23677366.0,24365979.0,24911101.0,25503078.0,25949201.0,26297919.0
전국 - 주민등록인구＜br＞(B),Statistics,48583805.0,48782274.0,48991779.0,49268928.0,49540367.0,49773145.0,50515666.0,50734284.0,50948272.0,51141463.0,51327916.0,51529338.0,51696216.0,51778544.0,51826059.0,51849861.0,51829023.0,51638809.0,51439038.0,51325329.0,51217221.0
전라남도 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7
전라남도 - 자동차등록대수＜br＞(A),Statistics,569016.0,590622.0,613181.0,637887.0,657162.0,686384.0,713668.0,740903.0,766704.0,799385.0,841881.0,897655.0,952004.0,994318.0,1032074.0,1056239.0,1099894.0,1172282.0,1236858.0,1250386.0,1277926.0
전라남도 - 주민등록인구＜br＞(B),Statistics,1986192.0,1967205.0,1942925.0,1929836.0,1919000.0,1913004.0,1918485.0,1914339.0,1909618.0,1907172.0,1905780.0,1908996.0,1903914.0,1896424.0,1882970.0,1868745.0,1851549.0,1832803.0,1817697.0,1804217.0,1788819.0
전북특별자치도 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
전북특별자치도 - 자동차등록대수＜br＞(A),Statistics,580688.0,597650.0,617567.0,638270.0,654797.0,683103.0,711479.0,736698.0,755456.0,780844.0,807368.0,839181.0,869002.0,892118.0,915944.0,929061.0,948147.0,959920.0,977834.0,992516.0,1002889.0
전북특별자치도 - 주민등록인구＜br＞(B),Statistics,1906742.0,1885335.0,1868365.0,1862277.0,1855772.0,1854508.0,1868963.0,1874031.0,1873341.0,1872965.0,1871560.0,1869711.0,1864791.0,1854607.0,1836832.0,1818917.0,1804104.0,1786855.0,1769607.0,1754757.0,1738690.0
전주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
전주시 - 자동차등록대수＜br＞(A),Statistics,195508.0,201283.0,209024.0,214692.0,218608.0,228083.0,237995.0,245141.0,251029.0,262610.0,274168.0,285816.0,296296.0,303580.0,315489.0,324152.0,334386.0,338330.0,343554.0,344477.0,344718.0
전주시 - 주민등록인구＜br＞(B),Statistics,622472.0,621749.0,624849.0,623926.0,631532.0,635007.0,641525.0,645894.0,648863.0,650082.0,652877.0,652282.0,651744.0,648964.0,651091.0,654394.0,657432.0,657269.0,651495.0,642727.0,635651.0
정선군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7
