item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
삼척시 - 전년 총인구＜br＞(B),Statistics,82255.0,79862.0,77555.0,75941.0,74577.0,73434.0,72187.0,71256.0,71431.0,72431.0,72584.0,72848.0,73194.0,73783.0,72939.0,71534.0,70371.0,69339.0,69115.0,68001.0,65939.0,64064.0,64203.0
상주시 - 당해년 총인구＜br＞(A),Statistics,122277.0,119283.0,115693.0,112943.0,110892.0,108839.0,107266.0,106141.0,106990.0,106440.0,105501.0,104992.0,104170.0,103798.0,103267.0,102701.0,101860.0,101237.0,101678.0,98138.0,96492.0,96158.0,95715.0
상주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.09,-2.45,-3.01,-2.38,-1.82,-1.85,-1.45,-1.05,0.8,-0.51,-0.88,-0.48,-0.78,-0.36,-0.51,-0.55,-0.82,-0.61,0.44,-3.48,-1.68,-0.35,-0.46
상주시 - 전년 총인구＜br＞(B),Statistics,124884.0,122277.0,119283.0,115693.0,112943.0,110892.0,108839.0,107266.0,106141.0,106990.0,106440.0,105501.0,104992.0,104170.0,103798.0,103267.0,102701.0,101860.0,101237.0,101678.0,98138.0,96492.0,96158.0
서구 - 당해년 총인구＜br＞(A),Statistics,152752.0,149014.0,145050.0,143172.0,140319.0,136999.0,133666.0,130402.0,126811.0,127068.0,124824.0,122040.0,120044.0,119506.0,117428.0,114553.0,111712.0,112377.0,110106.0,109826.0,106930.0,107175.0,106437.0
서구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.83,-2.45,-2.66,-1.29,-1.99,-2.37,-2.43,-2.44,-2.75,0.2,-1.77,-2.23,-1.64,-0.45,-1.74,-2.45,-2.48,0.6,-2.02,-0.25,-2.64,0.23,-0.69
서구 - 전년 총인구＜br＞(B),Statistics,155600.0,152752.0,149014.0,145050.0,143172.0,140319.0,136999.0,133666.0,130402.0,126811.0,127068.0,124824.0,122040.0,120044.0,119506.0,117428.0,114553.0,111712.0,112377.0,110106.0,109826.0,106930.0,107175.0
서대문구 - 당해년 총인구＜br＞(A),Statistics,371316.0,368001.0,361754.0,358186.0,355934.0,356652.0,357174.0,340731.0,336649.0,333871.0,324530.0,324733.0,324067.0,320861.0,323105.0,325871.0,325028.0,323080.0,323171.0,322952.0,315659.0,319554.0,320629.0
서대문구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.48,-0.89,-1.7,-0.99,-0.63,0.2,0.15,-4.6,-1.2,-0.83,-2.8,0.06,-0.21,-0.99,0.7,0.86,-0.26,-0.6,0.03,-0.07,-2.26,1.23,0.34
서대문구 - 전년 총인구＜br＞(B),Statistics,373105.0,371316.0,368001.0,361754.0,358186.0,355934.0,356652.0,357174.0,340731.0,336649.0,333871.0,324530.0,324733.0,324067.0,320861.0,323105.0,325871.0,325028.0,323080.0,323171.0,322952.0,315659.0,319554.0
서산시 - 당해년 총인구＜br＞(A),Statistics,150504.0,148697.0,152494.0,150890.0,151283.0,152279.0,155185.0,158880.0,161238.0,163055.0,164345.0,166214.0,168951.0,170920.0,173715.0,174762.0,175769.0,178621.0,179151.0,179669.0,180499.0,180811.0,181132.0
서산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.12,-1.2,2.55,-1.05,0.26,0.66,1.91,2.38,1.48,1.13,0.79,1.14,1.65,1.17,1.64,0.6,0.58,1.62,0.3,0.29,0.46,0.17,0.18
서산시 - 전년 총인구＜br＞(B),Statistics,150329.0,150504.0,148697.0,152494.0,150890.0,151283.0,152279.0,155185.0,158880.0,161238.0,163055.0,164345.0,166214.0,168951.0,170920.0,173715.0,174762.0,175769.0,178621.0,179151.0,179669.0,180499.0,180811.0
서울특별시 - 당해년 총인구＜br＞(A),Statistics,10331244.0,10280523.0,10276968.0,10287847.0,10297004.0,10356202.0,10421782.0,10456034.0,10464051.0,10575447.0,10528899.0,10442426.0,10388055.0,10369593.0,10297138.0,10204057.0,10124579.0,10049607.0,10010983.0,9911088.0,9736027.0,9667669.0,9638799.0
서울특별시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.4,-0.49,-0.03,0.11,0.09,0.57,0.63,0.33,0.08,1.06,-0.44,-0.82,-0.52,-0.18,-0.7,-0.9,-0.78,-0.74,-0.38,-1.0,-1.77,-0.7,-0.3
서울특별시 - 전년 총인구＜br＞(B),Statistics,10373234.0,10331244.0,10280523.0,10276968.0,10287847.0,10297004.0,10356202.0,10421782.0,10456034.0,10464051.0,10575447.0,10528899.0,10442426.0,10388055.0,10369593.0,10297138.0,10204057.0,10124579.0,10049607.0,10010983.0,9911088.0,9736027.0,9667669.0
서천군 - 당해년 총인구＜br＞(A),Statistics,72903.0,70254.0,67651.0,65960.0,64676.0,63105.0,61732.0,61196.0,60672.0,60848.0,60424.0,59836.0,59448.0,58872.0,58143.0,57228.0,56422.0,55289.0,54205.0,53143.0,52015.0,51399.0,51086.0
서천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.31,-3.63,-3.71,-2.5,-1.95,-2.43,-2.18,-0.87,-0.86,0.29,-0.7,-0.97,-0.65,-0.97,-1.24,-1.57,-1.41,-2.01,-1.96,-1.96,-2.12,-1.18,-0.61
서천군 - 전년 총인구＜br＞(B),Statistics,75400.0,72903.0,70254.0,67651.0,65960.0,64676.0,63105.0,61732.0,61196.0,60672.0,60848.0,60424.0,59836.0,59448.0,58872.0,58143.0,57228.0,56422.0,55289.0,54205.0,53143.0,52015.0,51399.0
서초구 - 당해년 총인구＜br＞(A),Statistics,397983.0,393583.0,400220.0,406752.0,406875.0,413970.0,411951.0,412065.0,431131.0,440021.0,439014.0,439998.0,446541.0,454288.0,451258.0,451477.0,445401.0,438163.0,435107.0,429025.0,416167.0,408451.0,412078.0
서초구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.96,-1.11,1.69,1.63,0.03,1.74,-0.49,0.03,4.63,2.06,-0.23,0.22,1.49,1.73,-0.67,0.05,-1.35,-1.63,-0.7,-1.4,-3.0,-1.85,0.89
서초구 - 전년 총인구＜br＞(B),Statistics,401858.0,397983.0,393583.0,400220.0,406752.0,406875.0,413970.0,411951.0,412065.0,431131.0,440021.0,439014.0,439998.0,446541.0,454288.0,451258.0,451477.0,445401.0,438163.0,435107.0,429025.0,416167.0,408451.0
성남시 - 당해년 총인구＜br＞(A),Statistics,937780.0,946445.0,970470.0,986170.0,992758.0,977627.0,968203.0,958349.0,979035.0,996524.0,996449.0,994271.0,995349.0,992215.0,989662.0,992159.0,984446.0,972280.0,960342.0,955248.0,945037.0,936989.0,935966.0
성남시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.03,0.92,2.54,1.62,0.67,-1.52,-0.96,-1.02,2.16,1.79,-0.01,-0.22,0.11,-0.31,-0.26,0.25,-0.78,-1.24,-1.23,-0.53,-1.07,-0.85,-0.11
성남시 - 전년 총인구＜br＞(B),Statistics,928196.0,937780.0,946445.0,970470.0,986170.0,992758.0,977627.0,968203.0,958349.0,979035.0,996524.0,996449.0,994271.0,995349.0,992215.0,989662.0,992159.0,984446.0,972280.0,960342.0,955248.0,945037.0,936989.0
성동구 - 당해년 총인구＜br＞(A),Statistics,343471.0,343018.0,343929.0,343992.0,342691.0,340895.0,341620.0,322679.0,316064.0,316892.0,308774.0,306868.0,306571.0,303891.0,305065.0,307161.0,312711.0,316463.0,308979.0,300505.0,292672.0,288234.0,284766.0
성동구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.28,-0.13,0.27,0.02,-0.38,-0.52,0.21,-5.54,-2.05,0.26,-2.56,-0.62,-0.1,-0.87,0.39,0.69,1.81,1.2,-2.36,-2.74,-2.61,-1.52,-1.2
성동구 - 전년 총인구＜br＞(B),Statistics,342508.0,343471.0,343018.0,343929.0,343992.0,342691.0,340895.0,341620.0,322679.0,316064.0,316892.0,308774.0,306868.0,306571.0,303891.0,305065.0,307161.0,312711.0,316463.0,308979.0,300505.0,292672.0,288234.0
성북구 - 당해년 총인구＜br＞(A),Statistics,453517.0,446968.0,456535.0,455041.0,467308.0,478511.0,477358.0,481419.0,484457.0,497692.0,494475.0,490639.0,485347.0,475961.0,469560.0,461617.0,455407.0,447687.0,454744.0,447056.0,440142.0,441984.0,438168.0
성북구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.15,-1.44,2.14,-0.33,2.7,2.4,-0.24,0.85,0.63,2.73,-0.65,-0.78,-1.08,-1.93,-1.34,-1.69,-1.35,-1.7,1.58,-1.69,-1.55,0.42,-0.86
성북구 - 전년 총인구＜br＞(B),Statistics,463488.0,453517.0,446968.0,456535.0,455041.0,467308.0,478511.0,477358.0,481419.0,484457.0,497692.0,494475.0,490639.0,485347.0,475961.0,469560.0,461617.0,455407.0,447687.0,454744.0,447056.0,440142.0,441984.0
성주군 - 당해년 총인구＜br＞(A),Statistics,50933.0,52322.0,49355.0,48408.0,47682.0,47231.0,46634.0,45964.0,46543.0,46279.0,46709.0,46267.0,46421.0,46509.0,46665.0,46886.0,46846.0,46323.0,45713.0,44970.0,44277.0,44199.0,44039.0
성주군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.33,2.73,-5.67,-1.92,-1.5,-0.95,-1.26,-1.44,1.26,-0.57,0.93,-0.95,0.33,0.19,0.34,0.47,-0.09,-1.12,-1.32,-1.63,-1.54,-0.18,-0.36
성주군 - 전년 총인구＜br＞(B),Statistics,51617.0,50933.0,52322.0,49355.0,48408.0,47682.0,47231.0,46634.0,45964.0,46543.0,46279.0,46709.0,46267.0,46421.0,46509.0,46665.0,46886.0,46846.0,46323.0,45713.0,44970.0,44277.0,44199.0
세종특별자치시 - 당해년 총인구＜br＞(A),Statistics,,,,,,,,,,,,115477.0,124628.0,158855.0,214365.0,246793.0,284225.0,319066.0,346275.0,360907.0,376779.0,388927.0,392311.0
세종특별자치시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,,,,,,,7.92,27.46,34.94,15.13,15.17,12.26,8.53,4.23,4.4,3.22,0.87
세종특별자치시 - 전년 총인구＜br＞(B),Statistics,,,,,,,,,,,,,115477.0,124628.0,158855.0,214365.0,246793.0,284225.0,319066.0,346275.0,360907.0,376779.0,388927.0
속초시 - 당해년 총인구＜br＞(A),Statistics,90543.0,90447.0,89458.0,88386.0,87583.0,86684.0,86104.0,85349.0,84568.0,85034.0,84489.0,84279.0,83803.0,83194.0,82978.0,82670.0,83213.0,82694.0,82824.0,83674.0,83825.0,84011.0,83418.0
속초시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.38,-0.11,-1.09,-1.2,-0.91,-1.03,-0.67,-0.88,-0.92,0.55,-0.64,-0.25,-0.56,-0.73,-0.26,-0.37,0.66,-0.62,0.16,1.03,0.18,0.22,-0.71
속초시 - 전년 총인구＜br＞(B),Statistics,90201.0,90543.0,90447.0,89458.0,88386.0,87583.0,86684.0,86104.0,85349.0,84568.0,85034.0,84489.0,84279.0,83803.0,83194.0,82978.0,82670.0,83213.0,82694.0,82824.0,83674.0,83825.0,84011.0
송파구 - 당해년 총인구＜br＞(A),Statistics,658242.0,649888.0,623267.0,608439.0,610023.0,612527.0,630691.0,676580.0,689296.0,693144.0,690480.0,680150.0,674955.0,671794.0,667480.0,664946.0,671173.0,673507.0,682741.0,673926.0,663965.0,664514.0,660025.0
송파구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.11,-1.27,-4.1,-2.38,0.26,0.41,2.97,7.28,1.88,0.56,-0.38,-1.5,-0.76,-0.47,-0.64,-0.38,0.94,0.35,1.37,-1.29,-1.48,0.08,-0.68
송파구 - 전년 총인구＜br＞(B),Statistics,665644.0,658242.0,649888.0,623267.0,608439.0,610023.0,612527.0,630691.0,676580.0,689296.0,693144.0,690480.0,680150.0,674955.0,671794.0,667480.0,664946.0,671173.0,673507.0,682741.0,673926.0,663965.0,664514.0
수성구 - 당해년 총인구＜br＞(A),Statistics,457704.0,448135.0,449475.0,445039.0,438612.0,441549.0,448695.0,453263.0,457670.0,463368.0,462493.0,461157.0,462471.0,457976.0,453266.0,448550.0,440743.0,434399.0,430334.0,425987.0,418730.0,413211.0,409035.0
수성구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.65,-2.09,0.3,-0.99,-1.44,0.67,1.62,1.02,0.97,1.25,-0.19,-0.29,0.28,-0.97,-1.03,-1.04,-1.74,-1.44,-0.94,-1.01,-1.7,-1.32,-1.01
수성구 - 전년 총인구＜br＞(B),Statistics,460712.0,457704.0,448135.0,449475.0,445039.0,438612.0,441549.0,448695.0,453263.0,457670.0,463368.0,462493.0,461157.0,462471.0,457976.0,453266.0,448550.0,440743.0,434399.0,430334.0,425987.0,418730.0,413211.0
수영구 - 당해년 총인구＜br＞(A),Statistics,181777.0,178618.0,177947.0,181408.0,179449.0,178552.0,179100.0,178092.0,178231.0,179208.0,177676.0,177678.0,176156.0,179620.0,181006.0,180583.0,181261.0,177566.0,177428.0,178124.0,176387.0,176191.0,176044.0
수영구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.96,-1.74,-0.38,1.94,-1.08,-0.5,0.31,-0.56,0.08,0.55,-0.85,0.0,-0.86,1.97,0.77,-0.23,0.38,-2.04,-0.08,0.39,-0.98,-0.11,-0.08
수영구 - 전년 총인구＜br＞(B),Statistics,185420.0,181777.0,178618.0,177947.0,181408.0,179449.0,178552.0,179100.0,178092.0,178231.0,179208.0,177676.0,177678.0,176156.0,179620.0,181006.0,180583.0,181261.0,177566.0,177428.0,178124.0,176387.0,176191.0
수원시 - 당해년 총인구＜br＞(A),Statistics,978698.0,1023875.0,1040223.0,1042132.0,1054619.0,1082271.0,1086995.0,1090678.0,1098449.0,1104681.0,1118197.0,1147955.0,1178509.0,1209169.0,1221975.0,1231224.0,1240480.0,1242212.0,1235022.0,1221913.0,1216965.0,1225058.0,1233431.0
수원시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,2.89,4.62,1.6,0.18,1.2,2.62,0.44,0.34,0.71,0.57,1.22,2.66,2.66,2.6,1.06,0.76,0.75,0.14,-0.58,-1.06,-0.4,0.67,0.68
수원시 - 전년 총인구＜br＞(B),Statistics,951253.0,978698.0,1023875.0,1040223.0,1042132.0,1054619.0,1082271.0,1086995.0,1090678.0,1098449.0,1104681.0,1118197.0,1147955.0,1178509.0,1209169.0,1221975.0,1231224.0,1240480.0,1242212.0,1235022.0,1221913.0,1216965.0,1225058.0
순창군 - 당해년 총인구＜br＞(A),Statistics,34003.0,32438.0,31593.0,31913.0,32146.0,32663.0,32243.0,31183.0,30471.0,30503.0,29791.0,30343.0,30571.0,30707.0,30611.0,30314.0,30059.0,29562.0,28777.0,28164.0,27168.0,27087.0,27179.0
순창군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.98,-4.6,-2.6,1.01,0.73,1.61,-1.29,-3.29,-2.28,0.11,-2.33,1.85,0.75,0.44,-0.31,-0.97,-0.84,-1.65,-2.66,-2.13,-3.54,-0.3,0.34
순창군 - 전년 총인구＜br＞(B),Statistics,34691.0,34003.0,32438.0,31593.0,31913.0,32146.0,32663.0,32243.0,31183.0,30471.0,30503.0,29791.0,30343.0,30571.0,30707.0,30611.0,30314.0,30059.0,29562.0,28777.0,28164.0,27168.0,27087.0
순천시 - 당해년 총인구＜br＞(A),Statistics,272124.0,271636.0,270574.0,270833.0,271961.0,271164.0,271781.0,271035.0,271107.0,274195.0,273805.0,275451.0,277345.0,278899.0,280594.0,280397.0,281189.0,281397.0,281722.0,284238.0,283570.0,281250.0,280943.0
순천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.53,-0.18,-0.39,0.1,0.42,-0.29,0.23,-0.27,0.03,1.14,-0.14,0.6,0.69,0.56,0.61,-0.07,0.28,0.07,0.12,0.89,-0.24,-0.82,-0.11
순천시 - 전년 총인구＜br＞(B),Statistics,270698.0,272124.0,271636.0,270574.0,270833.0,271961.0,271164.0,271781.0,271035.0,271107.0,274195.0,273805.0,275451.0,277345.0,278899.0,280594.0,280397.0,281189.0,281397.0,281722.0,284238.0,283570.0,281250.0
시흥시 - 당해년 총인구＜br＞(A),Statistics,342351.0,359072.0,379336.0,390933.0,397983.0,403648.0,405428.0,408164.0,413749.0,421105.0,421316.0,420445.0,422817.0,424622.0,429770.0,434187.0,451695.0,483327.0,508379.0,533305.0,543553.0,546051.0,556903.0
시흥시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,6.17,4.88,5.64,3.06,1.8,1.42,0.44,0.67,1.37,1.78,0.05,-0.21,0.56,0.43,1.21,1.03,4.03,7.0,5.18,4.9,1.92,0.46,1.99
시흥시 - 전년 총인구＜br＞(B),Statistics,322457.0,342351.0,359072.0,379336.0,390933.0,397983.0,403648.0,405428.0,408164.0,413749.0,421105.0,421316.0,420445.0,422817.0,424622.0,429770.0,434187.0,451695.0,483327.0,508379.0,533305.0,543553.0,546051.0
신안군 - 당해년 총인구＜br＞(A),Statistics,51361.0,49733.0,50769.0,47646.0,46519.0,46823.0,46137.0,45995.0,45687.0,45837.0,44753.0,44280.0,44674.0,44378.0,44020.0,43375.0,42837.0,42036.0,41102.0,39702.0,38951.0,38745.0,39247.0
신안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.39,-3.17,2.08,-6.15,-2.37,0.65,-1.47,-0.31,-0.67,0.33,-2.36,-1.06,0.89,-0.66,-0.81,-1.47,-1.24,-1.87,-2.22,-3.41,-1.89,-0.53,1.3
신안군 - 전년 총인구＜br＞(B),Statistics,53164.0,51361.0,49733.0,50769.0,47646.0,46519.0,46823.0,46137.0,45995.0,45687.0,45837.0,44753.0,44280.0,44674.0,44378.0,44020.0,43375.0,42837.0,42036.0,41102.0,39702.0,38951.0,38745.0
아산시 - 당해년 총인구＜br＞(A),Statistics,188372.0,193188.0,196860.0,205057.0,208448.0,217112.0,227815.0,248329.0,264324.0,274552.0,285411.0,291727.0,299129.0,307336.0,311143.0,317599.0,327657.0,330242.0,333074.0,333101.0,340953.0,352571.0,366804.0
아산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.36,2.56,1.9,4.16,1.65,4.16,4.93,9.0,6.44,3.87,3.96,2.21,2.54,2.74,1.24,2.07,3.17,0.79,0.86,0.01,2.36,3.41,4.04
아산시 - 전년 총인구＜br＞(B),Statistics,185847.0,188372.0,193188.0,196860.0,205057.0,208448.0,217112.0,227815.0,248329.0,264324.0,274552.0,285411.0,291727.0,299129.0,307336.0,311143.0,317599.0,327657.0,330242.0,333074.0,333101.0,340953.0,352571.0
안동시 - 당해년 총인구＜br＞(A),Statistics,182082.0,179587.0,176094.0,174596.0,172029.0,169719.0,169239.0,168718.0,168866.0,169323.0,169490.0,169720.0,169904.0,170094.0,170591.0,170133.0,167737.0,163713.0,161533.0,160217.0,158271.0,156173.0,154709.0
안동시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.1,-1.37,-1.95,-0.85,-1.47,-1.34,-0.28,-0.31,0.09,0.27,0.1,0.14,0.11,0.11,0.29,-0.27,-1.41,-2.4,-1.33,-0.81,-1.21,-1.33,-0.94
안동시 - 전년 총인구＜br＞(B),Statistics,184108.0,182082.0,179587.0,176094.0,174596.0,172029.0,169719.0,169239.0,168718.0,168866.0,169323.0,169490.0,169720.0,169904.0,170094.0,170591.0,170133.0,167737.0,163713.0,161533.0,160217.0,158271.0,156173.0
안산시 - 당해년 총인구＜br＞(A),Statistics,598560.0,637660.0,671687.0,686873.0,697239.0,723075.0,734713.0,741073.0,739493.0,753862.0,759902.0,758573.0,762915.0,761631.0,753604.0,744356.0,731443.0,717130.0,707385.0,706185.0,700138.0,690777.0,681529.0
안산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,3.99,6.53,5.34,2.26,1.51,3.71,1.61,0.87,-0.21,1.94,0.8,-0.17,0.57,-0.17,-1.05,-1.23,-1.73,-1.96,-1.36,-0.17,-0.86,-1.34,-1.34
안산시 - 전년 총인구＜br＞(B),Statistics,575574.0,598560.0,637660.0,671687.0,686873.0,697239.0,723075.0,734713.0,741073.0,739493.0,753862.0,759902.0,758573.0,762915.0,761631.0,753604.0,744356.0,731443.0,717130.0,707385.0,706185.0,700138.0,690777.0
안성시 - 당해년 총인구＜br＞(A),Statistics,142799.0,149233.0,153937.0,156839.0,160061.0,163682.0,168446.0,175265.0,177007.0,184875.0,188274.0,188919.0,190205.0,190952.0,189450.0,192747.0,193442.0,194954.0,195207.0,198234.0,200408.0,200932.0,202849.0
안성시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,3.75,4.51,3.15,1.89,2.05,2.26,2.91,4.05,0.99,4.45,1.84,0.34,0.68,0.39,-0.79,1.74,0.36,0.78,0.13,1.55,1.1,0.26,0.95
안성시 - 전년 총인구＜br＞(B),Statistics,137643.0,142799.0,149233.0,153937.0,156839.0,160061.0,163682.0,168446.0,175265.0,177007.0,184875.0,188274.0,188919.0,190205.0,190952.0,189450.0,192747.0,193442.0,194954.0,195207.0,198234.0,200408.0,200932.0
안양시 - 당해년 총인구＜br＞(A),Statistics,593967.0,597656.0,608325.0,625197.0,629426.0,629659.0,630688.0,627330.0,623511.0,628831.0,623227.0,618230.0,614687.0,608309.0,605451.0,604652.0,594697.0,584239.0,574464.0,556570.0,553249.0,554347.0,551112.0
안양시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.84,0.62,1.79,2.77,0.68,0.04,0.16,-0.53,-0.61,0.85,-0.89,-0.8,-0.57,-1.04,-0.47,-0.13,-1.65,-1.76,-1.67,-3.11,-0.6,0.2,-0.58
안양시 - 전년 총인구＜br＞(B),Statistics,583240.0,593967.0,597656.0,608325.0,625197.0,629426.0,629659.0,630688.0,627330.0,623511.0,628831.0,623227.0,618230.0,614687.0,608309.0,605451.0,604652.0,594697.0,584239.0,574464.0,556570.0,553249.0,554347.0
양구군 - 당해년 총인구＜br＞(A),Statistics,23274.0,22621.0,22146.0,21891.0,21637.0,21446.0,21594.0,21525.0,21526.0,22180.0,22568.0,23039.0,23828.0,24144.0,24329.0,24264.0,24098.0,23666.0,23052.0,22526.0,22079.0,21769.0,21475.0
양구군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.89,-2.81,-2.1,-1.15,-1.16,-0.88,0.69,-0.32,0.0,3.04,1.75,2.09,3.42,1.33,0.77,-0.27,-0.68,-1.79,-2.59,-2.28,-1.98,-1.4,-1.35
양구군 - 전년 총인구＜br＞(B),Statistics,23483.0,23274.0,22621.0,22146.0,21891.0,21637.0,21446.0,21594.0,21525.0,21526.0,22180.0,22568.0,23039.0,23828.0,24144.0,24329.0,24264.0,24098.0,23666.0,23052.0,22526.0,22079.0,21769.0
양산시 - 당해년 총인구＜br＞(A),Statistics,202784.0,208304.0,213271.0,216365.0,224943.0,229573.0,235299.0,246852.0,254207.0,264334.0,270933.0,274770.0,284152.0,297607.0,307040.0,322975.0,344450.0,354747.0,357078.0,358005.0,360332.0,359912.0,362070.0
양산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,4.29,2.72,2.38,1.45,3.96,2.06,2.49,4.91,2.98,3.98,2.5,1.42,3.41,4.74,3.17,5.19,6.65,2.99,0.66,0.26,0.65,-0.12,0.6
양산시 - 전년 총인구＜br＞(B),Statistics,194442.0,202784.0,208304.0,213271.0,216365.0,224943.0,229573.0,235299.0,246852.0,254207.0,264334.0,270933.0,274770.0,284152.0,297607.0,307040.0,322975.0,344450.0,354747.0,357078.0,358005.0,360332.0,359912.0
양양군 - 당해년 총인구＜br＞(A),Statistics,30276.0,30173.0,29744.0,29364.0,29348.0,28917.0,28699.0,28346.0,28196.0,28255.0,28245.0,28053.0,27923.0,27787.0,27766.0,27515.0,27490.0,27652.0,28032.0,28242.0,28196.0,28209.0,28076.0
양양군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.27,-0.34,-1.42,-1.28,-0.05,-1.47,-0.75,-1.23,-0.53,0.21,-0.04,-0.68,-0.46,-0.49,-0.08,-0.9,-0.09,0.59,1.37,0.75,-0.16,0.05,-0.47
양양군 - 전년 총인구＜br＞(B),Statistics,30194.0,30276.0,30173.0,29744.0,29364.0,29348.0,28917.0,28699.0,28346.0,28196.0,28255.0,28245.0,28053.0,27923.0,27787.0,27766.0,27515.0,27490.0,27652.0,28032.0,28242.0,28196.0,28209.0
양주시 - 당해년 총인구＜br＞(A),Statistics,138748.0,146535.0,155524.0,159891.0,167248.0,177065.0,187308.0,187022.0,189492.0,204438.0,207871.0,207321.0,206329.0,209502.0,212438.0,212811.0,219267.0,224250.0,229778.0,237370.0,243071.0,250920.0,276660.0
양주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,15.34,5.61,6.13,2.81,4.6,5.87,5.78,-0.15,1.32,7.89,1.68,-0.26,-0.48,1.54,1.4,0.18,3.03,2.27,2.47,3.3,2.4,3.23,10.26
양주시 - 전년 총인구＜br＞(B),Statistics,120293.0,138748.0,146535.0,155524.0,159891.0,167248.0,177065.0,187308.0,187022.0,189492.0,204438.0,207871.0,207321.0,206329.0,209502.0,212438.0,212811.0,219267.0,224250.0,229778.0,237370.0,243071.0,250920.0
양천구 - 당해년 총인구＜br＞(A),Statistics,486095.0,486350.0,489257.0,497642.0,502788.0,505606.0,508566.0,507899.0,506684.0,505223.0,505607.0,500533.0,496934.0,490708.0,489010.0,481845.0,475018.0,468145.0,462285.0,457781.0,450487.0,444010.0,439252.0
양천구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.45,0.05,0.6,1.71,1.03,0.56,0.59,-0.13,-0.24,-0.29,0.08,-1.0,-0.72,-1.25,-0.35,-1.47,-1.42,-1.45,-1.25,-0.97,-1.59,-1.44,-1.07
양천구 - 전년 총인구＜br＞(B),Statistics,488282.0,486095.0,486350.0,489257.0,497642.0,502788.0,505606.0,508566.0,507899.0,506684.0,505223.0,505607.0,500533.0,496934.0,490708.0,489010.0,481845.0,475018.0,468145.0,462285.0,457781.0,450487.0,444010.0
양평군 - 당해년 총인구＜br＞(A),Statistics,82921.0,83192.0,84171.0,85242.0,86137.0,87088.0,88780.0,90948.0,92529.0,96950.0,100631.0,103331.0,104873.0,106774.0,109785.0,112880.0,116698.0,117670.0,118374.0,120174.0,122539.0,123704.0,126741.0
양평군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.05,0.33,1.18,1.27,1.05,1.1,1.94,2.44,1.74,4.78,3.8,2.68,1.49,1.81,2.82,2.82,3.38,0.83,0.6,1.52,1.97,0.95,2.46
양평군 - 전년 총인구＜br＞(B),Statistics,82963.0,82921.0,83192.0,84171.0,85242.0,86137.0,87088.0,88780.0,90948.0,92529.0,96950.0,100631.0,103331.0,104873.0,106774.0,109785.0,112880.0,116698.0,117670.0,118374.0,120174.0,122539.0,123704.0
여수시 - 당해년 총인구＜br＞(A),Statistics,320570.0,316143.0,311051.0,306115.0,302391.0,298825.0,297196.0,297178.0,295686.0,295878.0,295538.0,295215.0,294565.0,294459.0,294073.0,293036.0,290528.0,287868.0,287479.0,284866.0,281977.0,280449.0,278101.0
여수시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.12,-1.38,-1.61,-1.59,-1.22,-1.18,-0.55,-0.01,-0.5,0.06,-0.11,-0.11,-0.22,-0.04,-0.13,-0.35,-0.86,-0.92,-0.14,-0.91,-1.01,-0.54,-0.84
