item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
충주시 - 유기축산물 - 출하량,Statistics,,,,,32.2,,,1.0,1.71,1.89
충청남도 소계 - 계 - 건수,Statistics,567.0,558.0,564.0,465.0,466.0,517.0,599.0,672.0,728.0,733.0
충청남도 소계 - 계 - 농가수,Statistics,625.0,612.0,596.0,490.0,488.0,539.0,618.0,691.0,745.0,750.0
충청남도 소계 - 계 - 출하량,Statistics,87152.0,102800.0,108085.5,101849.0,101682.98,115462.08,125203.39,210942.68,264558.26,265148.3
충청남도 소계 - 무항생제축산물 - 건수,Statistics,553.0,541.0,545.0,447.0,448.0,498.0,578.0,648.0,705.0,711.0
충청남도 소계 - 무항생제축산물 - 농가수,Statistics,611.0,595.0,577.0,472.0,470.0,520.0,597.0,667.0,722.0,728.0
충청남도 소계 - 무항생제축산물 - 출하량,Statistics,82173.0,95662.0,99769.8,91621.0,91980.01,104830.73,112893.35,200213.92,254671.41,255364.7
충청남도 소계 - 유기축산물 - 건수,Statistics,14.0,17.0,19.0,18.0,18.0,19.0,21.0,24.0,23.0,22.0
충청남도 소계 - 유기축산물 - 농가수,Statistics,14.0,17.0,19.0,18.0,18.0,19.0,21.0,24.0,23.0,22.0
충청남도 소계 - 유기축산물 - 출하량,Statistics,4979.0,7138.0,8315.7,10228.0,9702.96,10631.34,12310.04,10728.76,9886.85,9783.6
충청북도 소계 - 계 - 건수,Statistics,503.0,525.0,489.0,395.0,369.0,339.0,341.0,346.0,386.0,406.0
충청북도 소계 - 계 - 농가수,Statistics,625.0,647.0,608.0,413.0,435.0,402.0,403.0,406.0,442.0,454.0
충청북도 소계 - 계 - 출하량,Statistics,56011.0,75894.0,68784.0,60746.0,70574.92,64197.48,70300.07,97533.69,98085.13,102108.81
충청북도 소계 - 무항생제축산물 - 건수,Statistics,496.0,514.0,482.0,388.0,360.0,331.0,331.0,337.0,375.0,399.0
충청북도 소계 - 무항생제축산물 - 농가수,Statistics,618.0,636.0,601.0,406.0,426.0,394.0,393.0,397.0,431.0,447.0
충청북도 소계 - 무항생제축산물 - 출하량,Statistics,55935.0,75687.0,68619.4,60532.0,70257.03,63776.64,69905.63,97221.83,97691.48,101744.5
충청북도 소계 - 유기축산물 - 건수,Statistics,7.0,11.0,7.0,7.0,9.0,8.0,10.0,9.0,11.0,7.0
충청북도 소계 - 유기축산물 - 농가수,Statistics,7.0,11.0,7.0,7.0,9.0,8.0,10.0,9.0,11.0,7.0
충청북도 소계 - 유기축산물 - 출하량,Statistics,76.0,207.0,164.6,214.0,317.89,420.84,394.44,311.87,393.65,364.31
칠곡군 - 계 - 건수,Statistics,29.0,23.0,24.0,17.0,26.0,27.0,29.0,29.0,31.0,37.0
칠곡군 - 계 - 농가수,Statistics,38.0,31.0,28.0,17.0,26.0,27.0,29.0,29.0,31.0,37.0
칠곡군 - 계 - 출하량,Statistics,6391.0,7755.0,4146.3,4325.0,3544.18,10058.14,10458.19,13255.4,11676.62,9341.18
칠곡군 - 무항생제축산물 - 건수,Statistics,29.0,23.0,24.0,17.0,26.0,27.0,29.0,29.0,31.0,37.0
칠곡군 - 무항생제축산물 - 농가수,Statistics,38.0,31.0,28.0,17.0,26.0,27.0,29.0,29.0,31.0,37.0
칠곡군 - 무항생제축산물 - 출하량,Statistics,6391.0,7755.0,4146.3,4325.0,3544.18,10058.14,10458.19,13255.4,11676.62,9341.18
태백시 - 계 - 건수,Statistics,2.0,4.0,1.0,,3.0,1.0,,1.0,1.0,1.0
태백시 - 계 - 농가수,Statistics,2.0,4.0,1.0,,3.0,1.0,,1.0,1.0,1.0
태백시 - 계 - 출하량,Statistics,658.0,482.0,700.0,,19.55,3.89,,2.97,3.5,27.0
태백시 - 무항생제축산물 - 건수,Statistics,2.0,4.0,1.0,,3.0,1.0,,,,
태백시 - 무항생제축산물 - 농가수,Statistics,2.0,4.0,1.0,,3.0,1.0,,,,
태백시 - 무항생제축산물 - 출하량,Statistics,658.0,482.0,700.0,,19.55,3.89,,,,
태백시 - 유기축산물 - 건수,Statistics,,,,,,,,1.0,1.0,1.0
태백시 - 유기축산물 - 농가수,Statistics,,,,,,,,1.0,1.0,1.0
태백시 - 유기축산물 - 출하량,Statistics,,,,,,,,2.97,3.5,27.0
태안군 - 계 - 건수,Statistics,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,4.0
태안군 - 계 - 농가수,Statistics,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,4.0
태안군 - 계 - 출하량,Statistics,8.0,32.0,28.6,,,1282.0,584.99,6206.05,2112.91,2818.05
태안군 - 무항생제축산물 - 건수,Statistics,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,4.0
태안군 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,4.0
태안군 - 무항생제축산물 - 출하량,Statistics,8.0,32.0,28.6,,,1282.0,584.99,6206.05,2112.91,2818.05
파주시 - 계 - 건수,Statistics,91.0,95.0,85.0,70.0,70.0,66.0,61.0,66.0,71.0,70.0
파주시 - 계 - 농가수,Statistics,91.0,95.0,85.0,70.0,70.0,66.0,61.0,66.0,71.0,70.0
파주시 - 계 - 출하량,Statistics,2020.0,5325.0,4287.5,4209.0,1857.04,679.01,702.17,7815.46,8050.39,8734.97
파주시 - 무항생제축산물 - 건수,Statistics,91.0,95.0,85.0,70.0,70.0,66.0,61.0,66.0,71.0,70.0
파주시 - 무항생제축산물 - 농가수,Statistics,91.0,95.0,85.0,70.0,70.0,66.0,61.0,66.0,71.0,70.0
파주시 - 무항생제축산물 - 출하량,Statistics,2020.0,5325.0,4287.5,4209.0,1857.04,679.01,702.17,7815.46,8050.39,8734.97
평창군 - 계 - 건수,Statistics,26.0,27.0,24.0,40.0,39.0,57.0,59.0,64.0,69.0,68.0
평창군 - 계 - 농가수,Statistics,66.0,103.0,63.0,40.0,39.0,57.0,59.0,64.0,69.0,68.0
평창군 - 계 - 출하량,Statistics,8376.0,7570.0,8513.7,6630.0,7291.07,8040.95,9085.74,7811.53,9965.19,9233.27
평창군 - 무항생제축산물 - 건수,Statistics,23.0,24.0,21.0,38.0,37.0,55.0,56.0,61.0,67.0,67.0
평창군 - 무항생제축산물 - 농가수,Statistics,63.0,100.0,60.0,38.0,37.0,55.0,56.0,61.0,67.0,67.0
평창군 - 무항생제축산물 - 출하량,Statistics,6545.0,5924.0,7031.7,5308.0,6079.24,6918.33,7977.25,6731.53,8839.28,8244.07
평창군 - 유기축산물 - 건수,Statistics,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
평창군 - 유기축산물 - 농가수,Statistics,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
평창군 - 유기축산물 - 출하량,Statistics,1831.0,1646.0,1482.0,1322.0,1211.83,1122.62,1108.49,1080.0,1125.92,989.2
평택시 - 계 - 건수,Statistics,106.0,99.0,103.0,89.0,84.0,78.0,79.0,85.0,95.0,105.0
평택시 - 계 - 농가수,Statistics,106.0,99.0,103.0,89.0,84.0,78.0,79.0,85.0,95.0,105.0
평택시 - 계 - 출하량,Statistics,22176.0,24069.0,12504.4,12797.0,8755.55,19241.91,12488.65,29839.2,27648.39,33185.75
평택시 - 무항생제축산물 - 건수,Statistics,106.0,99.0,103.0,89.0,84.0,78.0,79.0,85.0,95.0,104.0
평택시 - 무항생제축산물 - 농가수,Statistics,106.0,99.0,103.0,89.0,84.0,78.0,79.0,85.0,95.0,104.0
평택시 - 무항생제축산물 - 출하량,Statistics,22176.0,24069.0,12504.4,12797.0,8755.55,19241.91,12488.65,29839.2,27648.39,33151.83
평택시 - 유기축산물 - 건수,Statistics,,,,,,,,,,1.0
평택시 - 유기축산물 - 농가수,Statistics,,,,,,,,,,1.0
평택시 - 유기축산물 - 출하량,Statistics,,,,,,,,,,33.91
포천시 - 계 - 건수,Statistics,126.0,137.0,133.0,113.0,113.0,123.0,129.0,130.0,127.0,127.0
포천시 - 계 - 농가수,Statistics,126.0,137.0,133.0,113.0,113.0,123.0,129.0,130.0,127.0,127.0
포천시 - 계 - 출하량,Statistics,23179.0,52372.0,36078.1,39868.0,32533.03,33089.82,40644.96,70258.72,63014.32,65548.47
포천시 - 무항생제축산물 - 건수,Statistics,126.0,137.0,133.0,113.0,113.0,123.0,129.0,130.0,127.0,127.0
포천시 - 무항생제축산물 - 농가수,Statistics,126.0,137.0,133.0,113.0,113.0,123.0,129.0,130.0,127.0,127.0
포천시 - 무항생제축산물 - 출하량,Statistics,23179.0,52372.0,36078.1,39868.0,32533.03,33089.82,40644.96,70258.72,63014.32,65548.47
포항시 - 계 - 건수,Statistics,33.0,31.0,26.0,21.0,18.0,18.0,17.0,17.0,17.0,16.0
포항시 - 계 - 농가수,Statistics,34.0,32.0,26.0,21.0,18.0,18.0,17.0,17.0,17.0,16.0
포항시 - 계 - 출하량,Statistics,4762.0,4687.0,4901.3,5484.0,5767.68,5964.14,4397.64,6726.66,5032.25,11146.29
포항시 - 무항생제축산물 - 건수,Statistics,33.0,31.0,26.0,21.0,17.0,18.0,17.0,17.0,17.0,16.0
포항시 - 무항생제축산물 - 농가수,Statistics,34.0,32.0,26.0,21.0,17.0,18.0,17.0,17.0,17.0,16.0
포항시 - 무항생제축산물 - 출하량,Statistics,4762.0,4687.0,4901.3,5484.0,5758.19,5964.14,4397.64,6726.66,5032.25,11146.29
포항시 - 유기축산물 - 건수,Statistics,,,,,1.0,,,,,
포항시 - 유기축산물 - 농가수,Statistics,,,,,1.0,,,,,
포항시 - 유기축산물 - 출하량,Statistics,,,,,9.49,,,,,
하동군 - 계 - 건수,Statistics,8.0,11.0,13.0,12.0,13.0,12.0,11.0,10.0,10.0,11.0
하동군 - 계 - 농가수,Statistics,87.0,131.0,96.0,94.0,91.0,87.0,89.0,96.0,99.0,100.0
하동군 - 계 - 출하량,Statistics,1318.0,2100.0,2187.0,2827.0,2450.2,3145.05,1396.15,2256.65,2804.68,3406.54
하동군 - 무항생제축산물 - 건수,Statistics,8.0,11.0,13.0,12.0,13.0,12.0,11.0,10.0,10.0,11.0
하동군 - 무항생제축산물 - 농가수,Statistics,87.0,131.0,96.0,94.0,91.0,87.0,89.0,96.0,99.0,100.0
하동군 - 무항생제축산물 - 출하량,Statistics,1318.0,2100.0,2187.0,2827.0,2450.2,3145.05,1396.15,2256.65,2804.68,3406.54
함안군 - 계 - 건수,Statistics,13.0,13.0,15.0,18.0,15.0,14.0,13.0,11.0,11.0,9.0
함안군 - 계 - 농가수,Statistics,13.0,13.0,15.0,18.0,15.0,14.0,13.0,11.0,11.0,9.0
함안군 - 계 - 출하량,Statistics,4705.0,2557.0,6574.7,3243.0,4229.08,3046.94,3408.72,3336.77,5129.92,5885.2
함안군 - 무항생제축산물 - 건수,Statistics,13.0,13.0,15.0,18.0,15.0,14.0,13.0,11.0,11.0,9.0
함안군 - 무항생제축산물 - 농가수,Statistics,13.0,13.0,15.0,18.0,15.0,14.0,13.0,11.0,11.0,9.0
함안군 - 무항생제축산물 - 출하량,Statistics,4705.0,2557.0,6574.7,3243.0,4229.08,3046.94,3408.72,3336.77,5129.92,5885.2
함양군 - 계 - 건수,Statistics,9.0,8.0,8.0,6.0,11.0,13.0,14.0,10.0,13.0,12.0
함양군 - 계 - 농가수,Statistics,9.0,8.0,8.0,6.0,11.0,13.0,14.0,10.0,13.0,12.0
함양군 - 계 - 출하량,Statistics,887.0,2186.0,1943.6,3137.0,2347.3,3753.1,6977.13,6218.3,8498.4,9076.89
함양군 - 무항생제축산물 - 건수,Statistics,9.0,8.0,8.0,5.0,10.0,12.0,13.0,9.0,12.0,11.0
함양군 - 무항생제축산물 - 농가수,Statistics,9.0,8.0,8.0,5.0,10.0,12.0,13.0,9.0,12.0,11.0
함양군 - 무항생제축산물 - 출하량,Statistics,887.0,2186.0,1943.6,3137.0,2340.73,3743.24,6967.28,6198.64,8476.5,9055.89
함양군 - 유기축산물 - 건수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
함양군 - 유기축산물 - 농가수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
함양군 - 유기축산물 - 출하량,Statistics,,,,,6.57,9.86,9.85,19.66,21.9,21.0
함평군 - 계 - 건수,Statistics,151.0,180.0,161.0,137.0,156.0,167.0,176.0,180.0,179.0,187.0
함평군 - 계 - 농가수,Statistics,151.0,180.0,161.0,137.0,156.0,167.0,176.0,180.0,179.0,187.0
함평군 - 계 - 출하량,Statistics,9869.0,16771.0,18166.4,16131.0,17024.02,19257.91,21322.41,29117.24,35793.71,45285.38
함평군 - 무항생제축산물 - 건수,Statistics,151.0,180.0,161.0,137.0,156.0,167.0,176.0,180.0,179.0,187.0
함평군 - 무항생제축산물 - 농가수,Statistics,151.0,180.0,161.0,137.0,156.0,167.0,176.0,180.0,179.0,187.0
함평군 - 무항생제축산물 - 출하량,Statistics,9869.0,16771.0,18166.4,16131.0,17024.02,19257.91,21322.41,29117.24,35793.71,45285.38
합천군 - 계 - 건수,Statistics,43.0,48.0,39.0,27.0,30.0,30.0,35.0,38.0,40.0,49.0
합천군 - 계 - 농가수,Statistics,43.0,48.0,39.0,27.0,30.0,30.0,35.0,38.0,40.0,49.0
합천군 - 계 - 출하량,Statistics,1684.0,4099.0,3034.2,2276.0,3862.86,5066.41,5887.05,9563.65,5469.26,9952.52
합천군 - 무항생제축산물 - 건수,Statistics,43.0,48.0,39.0,27.0,30.0,30.0,35.0,38.0,39.0,48.0
합천군 - 무항생제축산물 - 농가수,Statistics,43.0,48.0,39.0,27.0,30.0,30.0,35.0,38.0,39.0,48.0
합천군 - 무항생제축산물 - 출하량,Statistics,1684.0,4099.0,3034.2,2276.0,3862.86,5066.41,5887.05,9563.65,5453.07,9900.01
합천군 - 유기축산물 - 건수,Statistics,,,,,,,,,1.0,1.0
합천군 - 유기축산물 - 농가수,Statistics,,,,,,,,,1.0,1.0
합천군 - 유기축산물 - 출하량,Statistics,,,,,,,,,16.19,52.52
해남군 - 계 - 건수,Statistics,76.0,85.0,99.0,72.0,87.0,92.0,93.0,88.0,95.0,124.0
해남군 - 계 - 농가수,Statistics,76.0,85.0,99.0,72.0,87.0,92.0,93.0,88.0,95.0,124.0
해남군 - 계 - 출하량,Statistics,8024.0,7935.0,10409.9,10199.0,10179.68,8298.62,11203.19,13379.0,14683.85,16601.5
해남군 - 무항생제축산물 - 건수,Statistics,76.0,85.0,90.0,63.0,77.0,82.0,79.0,75.0,84.0,115.0
해남군 - 무항생제축산물 - 농가수,Statistics,76.0,85.0,90.0,63.0,77.0,82.0,79.0,75.0,84.0,115.0
해남군 - 무항생제축산물 - 출하량,Statistics,8024.0,7935.0,10409.9,10198.0,10172.09,8296.91,11161.89,13330.7,14552.25,16455.2
해남군 - 유기축산물 - 건수,Statistics,,,9.0,9.0,10.0,10.0,14.0,13.0,11.0,9.0
해남군 - 유기축산물 - 농가수,Statistics,,,9.0,9.0,10.0,10.0,14.0,13.0,11.0,9.0
해남군 - 유기축산물 - 출하량,Statistics,,,,1.0,7.59,1.72,41.3,48.3,131.6,146.3
홍성군 - 계 - 건수,Statistics,59.0,62.0,66.0,60.0,66.0,80.0,95.0,108.0,124.0,119.0
홍성군 - 계 - 농가수,Statistics,82.0,85.0,90.0,82.0,88.0,102.0,114.0,127.0,141.0,136.0
홍성군 - 계 - 출하량,Statistics,7766.0,12366.0,20614.0,6435.0,6955.65,8351.15,7866.6,14010.17,17376.81,17461.44
홍성군 - 무항생제축산물 - 건수,Statistics,58.0,61.0,65.0,59.0,65.0,79.0,94.0,107.0,122.0,117.0
홍성군 - 무항생제축산물 - 농가수,Statistics,81.0,84.0,89.0,81.0,87.0,101.0,113.0,126.0,139.0,134.0
홍성군 - 무항생제축산물 - 출하량,Statistics,7435.0,12110.0,20337.8,6105.0,6692.74,8099.65,7551.94,13702.57,17084.09,17115.88
홍성군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
홍성군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
홍성군 - 유기축산물 - 출하량,Statistics,331.0,256.0,276.2,330.0,262.91,251.5,314.66,307.6,292.72,345.56
홍천군 - 계 - 건수,Statistics,23.0,95.0,93.0,92.0,91.0,89.0,108.0,119.0,124.0,130.0
홍천군 - 계 - 농가수,Statistics,96.0,95.0,93.0,92.0,91.0,89.0,108.0,119.0,124.0,130.0
홍천군 - 계 - 출하량,Statistics,2292.0,4113.0,7476.7,3161.0,4267.74,2875.21,5503.29,7647.9,12295.81,13072.03
홍천군 - 무항생제축산물 - 건수,Statistics,22.0,93.0,91.0,90.0,89.0,87.0,106.0,116.0,122.0,127.0
홍천군 - 무항생제축산물 - 농가수,Statistics,95.0,93.0,91.0,90.0,89.0,87.0,106.0,116.0,122.0,127.0
홍천군 - 무항생제축산물 - 출하량,Statistics,2243.0,3580.0,6973.6,2643.0,3823.66,2443.51,5012.73,7070.59,11653.8,12405.92
홍천군 - 유기축산물 - 건수,Statistics,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
홍천군 - 유기축산물 - 농가수,Statistics,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
홍천군 - 유기축산물 - 출하량,Statistics,49.0,533.0,503.1,518.0,444.09,431.7,490.57,577.31,642.01,666.11
화성시 - 계 - 건수,Statistics,154.0,154.0,145.0,135.0,139.0,152.0,151.0,153.0,161.0,165.0
화성시 - 계 - 농가수,Statistics,154.0,154.0,145.0,135.0,139.0,152.0,151.0,153.0,161.0,165.0
화성시 - 계 - 출하량,Statistics,17946.0,18170.0,16308.7,15174.0,18907.23,22234.75,24317.43,40987.33,41877.17,44622.83
화성시 - 무항생제축산물 - 건수,Statistics,151.0,153.0,144.0,134.0,138.0,151.0,150.0,152.0,160.0,164.0
화성시 - 무항생제축산물 - 농가수,Statistics,151.0,153.0,144.0,134.0,138.0,151.0,150.0,152.0,160.0,164.0
화성시 - 무항생제축산물 - 출하량,Statistics,16838.0,17496.0,15669.5,14493.0,18360.76,21601.7,23649.96,40138.05,40970.95,43592.41
화성시 - 유기축산물 - 건수,Statistics,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
화성시 - 유기축산물 - 농가수,Statistics,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
화성시 - 유기축산물 - 출하량,Statistics,1108.0,674.0,639.2,681.0,546.46,633.05,667.47,849.28,906.21,1030.43
화순군 - 계 - 건수,Statistics,57.0,62.0,43.0,41.0,51.0,58.0,61.0,68.0,73.0,71.0
화순군 - 계 - 농가수,Statistics,57.0,62.0,43.0,41.0,51.0,58.0,61.0,68.0,73.0,71.0
화순군 - 계 - 출하량,Statistics,1347.0,935.0,2100.5,34094.0,25870.33,3534.63,3143.98,4155.41,6106.14,7575.55
화순군 - 무항생제축산물 - 건수,Statistics,57.0,62.0,43.0,41.0,51.0,58.0,60.0,68.0,73.0,71.0
화순군 - 무항생제축산물 - 농가수,Statistics,57.0,62.0,43.0,41.0,51.0,58.0,60.0,68.0,73.0,71.0
화순군 - 무항생제축산물 - 출하량,Statistics,1347.0,935.0,2100.5,34094.0,25870.33,3534.63,3131.98,4155.41,6106.14,7575.55
화순군 - 유기축산물 - 건수,Statistics,,,,,,,1.0,,,
화순군 - 유기축산물 - 농가수,Statistics,,,,,,,1.0,,,
화순군 - 유기축산물 - 출하량,Statistics,,,,,,,12.0,,,
화천군 - 계 - 건수,Statistics,6.0,13.0,12.0,6.0,7.0,8.0,17.0,18.0,23.0,23.0
화천군 - 계 - 농가수,Statistics,6.0,13.0,12.0,6.0,7.0,8.0,17.0,18.0,23.0,23.0
화천군 - 계 - 출하량,Statistics,2349.0,1629.0,1845.0,258.0,1103.44,532.81,804.57,3172.12,2243.11,1535.04
화천군 - 무항생제축산물 - 건수,Statistics,5.0,12.0,11.0,5.0,6.0,7.0,16.0,17.0,22.0,22.0
화천군 - 무항생제축산물 - 농가수,Statistics,5.0,12.0,11.0,5.0,6.0,7.0,16.0,17.0,22.0,22.0
화천군 - 무항생제축산물 - 출하량,Statistics,2344.0,1612.0,1844.4,251.0,1103.44,526.81,798.35,3166.12,2240.11,1531.04
화천군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
화천군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
화천군 - 유기축산물 - 출하량,Statistics,5.0,17.0,0.6,7.0,,6.0,6.22,6.0,3.0,4.0
횡성군 - 계 - 건수,Statistics,38.0,55.0,36.0,29.0,30.0,27.0,29.0,55.0,58.0,59.0
횡성군 - 계 - 농가수,Statistics,45.0,55.0,36.0,29.0,30.0,27.0,29.0,55.0,58.0,59.0
횡성군 - 계 - 출하량,Statistics,6774.0,11203.0,12955.2,6371.0,10787.66,8533.82,10534.34,17535.79,17451.17,17234.92
횡성군 - 무항생제축산물 - 건수,Statistics,34.0,51.0,32.0,25.0,27.0,24.0,27.0,53.0,56.0,57.0
횡성군 - 무항생제축산물 - 농가수,Statistics,41.0,51.0,32.0,25.0,27.0,24.0,27.0,53.0,56.0,57.0
횡성군 - 무항생제축산물 - 출하량,Statistics,5410.0,9711.0,11636.2,5686.0,10218.33,7977.55,9871.13,16833.78,16741.59,16564.0
횡성군 - 유기축산물 - 건수,Statistics,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
횡성군 - 유기축산물 - 농가수,Statistics,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
횡성군 - 유기축산물 - 출하량,Statistics,1364.0,1492.0,1319.0,685.0,569.33,556.28,663.21,702.01,709.58,670.92
